url_address,address,chain,contract,isUserAddress,arkhamEntity_name,arkhamEntity_type,arkhamEntity_website,arkhamLabel_name,arkhamLabel_chainType,inUSD,outUSD,inValue,outValue,fecha_extraccion,token_name
https://intel.arkm.com/explorer/address/0xCD531Ae9EFCCE479654c4926dec5F6209531Ca7b,0xCD531Ae9EFCCE479654c4926dec5F6209531Ca7b,ethereum,False,False,Coinbase Prime,cex,https://www.coinbase.com/prime,Hot Wallet,evm,3775433008.5674114,3808566806.3332443,1252116.9125741224,1261596.784609764,2025-12-22 15:00:33,ethereum
https://intel.arkm.com/explorer/address/0xd36F184111225D065884e129566752968c96E26c,0xd36F184111225D065884e129566752968c96E26c,ethereum,True,False,,,,MEV Bot,evm,4320971798.452825,4320971786.6070385,1444968.934838037,1444968.934838037,2025-12-22 15:00:33,ethereum
https://intel.arkm.com/explorer/address/0x63242A4Ea82847b20E506b63B0e2e2eFF0CC6cB0,0x63242A4Ea82847b20E506b63B0e2e2eFF0CC6cB0,ethereum,True,False,Kyber Network,dex,https://kyber.network,Aggregator Executor V3,evm,1642655875.7113607,1643969071.678099,542896.2207397552,543331.1859505618,2025-12-22 15:00:33,ethereum
https://intel.arkm.com/explorer/address/0x28C6c06298d514Db089934071355E5743bf21d60,0x28C6c06298d514Db089934071355E5743bf21d60,ethereum,False,False,Binance,cex,https://binance.com,Hot Wallet,evm,10197973297.874748,9878700164.91271,3367126.255629572,3264486.29830699,2025-12-22 15:00:33,ethereum
https://intel.arkm.com/explorer/address/0x0003B5Aa5E30E97FcC596BB5D0F3A75255E08D4e,0x0003B5Aa5E30E97FcC596BB5D0F3A75255E08D4e,ethereum,False,False,OKX,cex,https://okx.com,Hot Wallet,evm,1986305232.026649,1881556477.043442,660430.118307208,624055.28856477,2025-12-22 15:00:33,ethereum
https://intel.arkm.com/explorer/address/0xEDc7001e99a37c3D23b5f7974F837387e09f9C93,0xEDc7001e99a37c3D23b5f7974F837387e09f9C93,ethereum,False,False,Coinbase,cex,https://coinbase.com,Deposit,evm,1100941485.6875,1096936777.578125,361468.19687,360093.1901313869,2025-12-22 15:00:33,ethereum
https://intel.arkm.com/explorer/address/0x8315177aB297bA92A06054cE80a67Ed4DBd7ed3a,0x8315177aB297bA92A06054cE80a67Ed4DBd7ed3a,ethereum,True,False,Arbitrum,smart-contract-platform,https://arbitrum.foundation/,Bridge,evm,0.0,751413685.3636255,0.0,247003.95168810888,2025-12-22 15:00:33,ethereum
https://intel.arkm.com/explorer/address/0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,ethereum,True,False,,,,Wrapped Ether (WETH),evm,18819147971.813293,19312782070.910282,6254944.132572952,6393863.648485624,2025-12-22 15:00:33,ethereum
https://intel.arkm.com/explorer/address/0x000000000004444c5dc75cB358380D2e3dE08A90,0x000000000004444c5dc75cB358380D2e3dE08A90,ethereum,True,False,Uniswap,dex,https://uniswap.org,PoolManager,evm,2972542419.660925,2963952637.2417855,987988.2618117483,985308.0559821364,2025-12-22 15:00:33,ethereum
https://intel.arkm.com/explorer/address/0xDFd5293D8e347dFe59E90eFd55b2956a1343963d,0xDFd5293D8e347dFe59E90eFd55b2956a1343963d,ethereum,False,False,Binance,cex,https://binance.com,Hot Wallet,evm,1695760633.1173978,1730443207.0133104,560709.6791123978,572298.62476102,2025-12-22 15:00:33,ethereum
https://intel.arkm.com/explorer/address/0x21a31Ee1afC51d94C2eFcCAa2092aD1028285549,0x21a31Ee1afC51d94C2eFcCAa2092aD1028285549,ethereum,False,False,Binance,cex,https://binance.com,Hot Wallet,evm,1624095408.71481,1638397245.758097,536644.5583917439,540134.79318416,2025-12-22 15:00:33,ethereum
https://intel.arkm.com/explorer/address/0x1346B4d6867a382B02b19A8D131D9b96b18585f2,0x1346B4d6867a382B02b19A8D131D9b96b18585f2,ethereum,True,False,,,,StabilizerNFT (Proxy),evm,1502844456.7776272,1530916786.4825556,494636.8057310169,503903.14255601494,2025-12-22 15:00:33,ethereum
https://intel.arkm.com/explorer/address/0xC36442b4a4522E871399CD717aBDD847Ab11FE88,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,ethereum,True,False,Uniswap,dex,https://uniswap.org,Nonfungible Position Manager,evm,776846780.423532,0.0,260575.09760435164,0.0,2025-12-22 15:00:33,ethereum
https://intel.arkm.com/explorer/address/0xE69f81b825d7Dc31ee9becef4DbEab5cf30e3Abb,0xE69f81b825d7Dc31ee9becef4DbEab5cf30e3Abb,ethereum,False,False,Binance,cex,https://binance.com,Internal,evm,1540649629.0436194,1544957698.10442,507035.1806903374,508225.2244349655,2025-12-22 15:00:33,ethereum
https://intel.arkm.com/explorer/address/0x93486B98e64de344d6A5A322A4Bd80e65d83E5CA,0x93486B98e64de344d6A5A322A4Bd80e65d83E5CA,ethereum,True,False,,,,Core USPD Share (CUSPD),evm,1502256118.061802,1474183787.7278225,494571.4576759303,485305.1206509323,2025-12-22 15:00:33,ethereum
https://intel.arkm.com/explorer/address/0xE7158af48573c6A9d24a53Fa4ADB62DE77EA65eC,0xE7158af48573c6A9d24a53Fa4ADB62DE77EA65eC,ethereum,True,False,,,,MEV Bot,evm,1201099760.000009,1201099479.4827006,398513.62614664447,398513.5360066436,2025-12-22 15:00:33,ethereum
https://intel.arkm.com/explorer/address/0x1157A2076b9bB22a85CC2C162f20fAB3898F4101,0x1157A2076b9bB22a85CC2C162f20fAB3898F4101,ethereum,False,False,FalconX,cex,https://falconx.io/,Hot Wallet,evm,1063256735.6153536,1098961336.0072894,360545.2655137747,369135.5686661794,2025-12-22 15:00:33,ethereum
https://intel.arkm.com/explorer/address/0xaF682DE1f2e6f710731121A05A44Cb3C1B511f7d,0xaF682DE1f2e6f710731121A05A44Cb3C1B511f7d,ethereum,True,False,,,,,,1929357907.418121,1954563913.1132352,622110.3115299213,630292.5034310784,2025-12-22 15:00:33,ethereum
https://intel.arkm.com/explorer/address/0x9008D19f58AAbD9eD0D60971565AA8510560ab41,0x9008D19f58AAbD9eD0D60971565AA8510560ab41,ethereum,True,False,CoW Protocol,dex-aggregator,https://cow.fi,Settlement,evm,902782580.9635576,902629742.5925251,300379.8078628183,300320.3814683933,2025-12-22 15:00:33,ethereum
https://intel.arkm.com/explorer/address/0x4976A4A02f38326660D17bf34b431dC6e2eb2327,0x4976A4A02f38326660D17bf34b431dC6e2eb2327,ethereum,False,False,Binance,cex,https://binance.com,Hot Wallet,evm,1374334368.176513,1455401111.3154662,454571.4559965494,481322.6824263,2025-12-22 15:00:33,ethereum
https://intel.arkm.com/explorer/address/0x00000000219ab540356cBB839Cbe05303d7705Fa,0x00000000219ab540356cBB839Cbe05303d7705Fa,ethereum,True,False,,,,Eth2 Beacon Deposit Contract,evm,3550792485.9299316,0.0,1173906.49532025,0.0,2025-12-22 15:00:33,ethereum
https://intel.arkm.com/explorer/address/0xB38e8c17e38363aF6EbdCb3dAE12e0243582891D,0xB38e8c17e38363aF6EbdCb3dAE12e0243582891D,ethereum,False,False,Binance,cex,https://binance.com,Hot Wallet,evm,1606764270.5729477,1721248459.9183311,529941.5489870078,571152.07592726,2025-12-22 15:00:33,ethereum
https://intel.arkm.com/explorer/address/0xa1abfA21f80ecf401bd41365adBb6fEF6fEfDF09,0xa1abfA21f80ecf401bd41365adBb6fEF6fEfDF09,ethereum,False,False,Bybit,cex,https://bybit.com,Hot Wallet,evm,824582451.8976395,990958149.3932328,273545.1782464257,327553.49491553946,2025-12-22 15:00:33,ethereum
https://intel.arkm.com/explorer/address/0xEae7380dD4CeF6fbD1144F49E4D1e6964258A4F4,0xEae7380dD4CeF6fbD1144F49E4D1e6964258A4F4,ethereum,False,False,Wintermute,fund,https://www.wintermute.com/,Binance Deposit,evm,5022216318.016069,5025487751.3125,1660622.3034458475,1660925.224416075,2025-12-22 15:00:33,ethereum
https://intel.arkm.com/explorer/address/0xbD216513d74C8cf14cf4747E6AaA6420FF64ee9e,0xbD216513d74C8cf14cf4747E6AaA6420FF64ee9e,ethereum,True,False,Uniswap,dex,https://uniswap.org,Uniswap v4 Positions NFT (UNI-V4-POSM),evm,872260795.1740174,872260795.2459384,290020.6623540059,290020.6623540059,2025-12-22 15:00:33,ethereum
https://intel.arkm.com/explorer/address/0xf30ba13e4b04Ce5dC4D254Ae5FA95477800F0EB0,0xf30ba13e4b04Ce5dC4D254Ae5FA95477800F0EB0,ethereum,False,False,Kraken,cex,https://kraken.com,Hot Wallet,evm,1734003864.8189793,1959651643.3090274,576955.852001757,646562.2198419356,2025-12-22 15:00:33,ethereum
https://intel.arkm.com/explorer/address/0x56Eddb7aa87536c09CCc2793473599fD21A8b17F,0x56Eddb7aa87536c09CCc2793473599fD21A8b17F,ethereum,False,False,Binance,cex,https://binance.com,Hot Wallet,evm,1217236900.0032375,1260182847.0643952,403104.38457386434,418205.09556229,2025-12-22 15:00:33,ethereum
https://intel.arkm.com/explorer/address/0x308861A430be4cce5502d0A12724771Fc6DaF216,0x308861A430be4cce5502d0A12724771Fc6DaF216,ethereum,True,False,Ether.fi,misc,https://ether.fi/,LiquidityPool (Proxy),evm,937625472.7200165,0.0,304642.43196887843,0.0,2025-12-22 15:00:33,ethereum
https://intel.arkm.com/explorer/address/0xCFFAd3200574698b78f32232aa9D63eABD290703,0xCFFAd3200574698b78f32232aa9D63eABD290703,ethereum,False,False,Crypto.com,cex,https://crypto.com,Hot Wallet,evm,754863085.9645213,680870213.4429321,250797.5358211057,225662.72521332,2025-12-22 15:00:33,ethereum
https://intel.arkm.com/explorer/address/0xA9Ac43f5b5e38155A288d1A01D2cbc4478E14573,0xA9Ac43f5b5e38155A288d1A01D2cbc4478E14573,ethereum,False,False,OKX,cex,https://okx.com,Hot Wallet,evm,3285522076.3041825,3356428376.3772926,1077238.0942368903,1101725.21022434,2025-12-22 15:00:33,ethereum
https://intel.arkm.com/explorer/address/0x51C72848c68a965f66FA7a88855F9f7784502a7F,0x51C72848c68a965f66FA7a88855F9f7784502a7F,ethereum,True,False,Wintermute,fund,https://www.wintermute.com/,Market Maker,evm,3559458605.7048225,3559169750.3728695,1176130.83478119,1176060.8833236787,2025-12-22 15:00:33,ethereum
https://intel.arkm.com/explorer/address/0xceB69F6342eCE283b2F5c9088Ff249B5d0Ae66ea,0xceB69F6342eCE283b2F5c9088Ff249B5d0Ae66ea,ethereum,False,False,Coinbase Prime,cex,https://www.coinbase.com/prime,Hot Wallet,evm,2450489188.6548414,2405353022.9022174,803687.9871197687,790785.6539993153,2025-12-22 15:00:33,ethereum
https://intel.arkm.com/explorer/address/0x9696f59E4d72E237BE84fFD425DCaD154Bf96976,0x9696f59E4d72E237BE84fFD425DCaD154Bf96976,ethereum,False,False,Binance,cex,https://binance.com,Hot Wallet,evm,1552449922.1116211,1586615667.7669942,512352.97617175075,524413.1791352,2025-12-22 15:00:33,ethereum
https://intel.arkm.com/explorer/address/0x9008D19f58AAbD9eD0D60971565AA8510560ab41,0x9008D19f58AAbD9eD0D60971565AA8510560ab41,ethereum,True,False,CoW Protocol,dex-aggregator,https://cow.fi,Settlement,evm,41674461.63235241,41674314.7980796,3152979.0199761423,3152974.74656662,2025-12-22 15:00:40,chainlink
https://intel.arkm.com/explorer/address/0xfBd4cdB413E45a52E2C8312f670e9cE67E794C37,0xfBd4cdB413E45a52E2C8312f670e9cE67E794C37,ethereum,True,False,,,,,,39873784.970950365,39887219.1848197,2988143.38955918,2977904.4057741775,2025-12-22 15:00:40,chainlink
https://intel.arkm.com/explorer/address/0x5d4F3C6fA16908609BAC31Ff148Bd002AA6b8c83,0x5d4F3C6fA16908609BAC31Ff148Bd002AA6b8c83,ethereum,True,False,Uniswap,dex,https://uniswap.org,LINK 2,evm,26924242.20902476,26762539.677704684,2033184.4299129173,2021526.963382206,2025-12-22 15:00:40,chainlink
https://intel.arkm.com/explorer/address/0x1FA00bE39C9b815B039Fa5F3394405eEb9502C9c,0x1FA00bE39C9b815B039Fa5F3394405eEb9502C9c,ethereum,False,False,,,,Coinbase Deposit,evm,18778763.34765625,19005055.173828125,1426478.20509,1442490.23309,2025-12-22 15:00:40,chainlink
https://intel.arkm.com/explorer/address/0xa6Cc3C2531FdaA6Ae1A3CA84c2855806728693e8,0xa6Cc3C2531FdaA6Ae1A3CA84c2855806728693e8,ethereum,True,False,Uniswap,dex,https://uniswap.org,LINK,evm,133168530.09538402,129132296.69518957,9989662.716148721,9711417.744566938,2025-12-22 15:00:40,chainlink
https://intel.arkm.com/explorer/address/0x44C3a96181AF9e295cE8E188FA8FcDd72D1eb668,0x44C3a96181AF9e295cE8E188FA8FcDd72D1eb668,ethereum,False,False,,,,,,21214982.047420457,22937175.64492798,1622516.8954698178,1758401.8188062222,2025-12-22 15:00:40,chainlink
https://intel.arkm.com/explorer/address/0x7f604D597c15b2e2F60DC645844f68b1D781b752,0x7f604D597c15b2e2F60DC645844f68b1D781b752,ethereum,False,False,Bitstamp,cex,https://bitstamp.net,Hot Wallet,evm,13902487.914144639,15545888.257849336,1045760.7931919897,1182913.36190009,2025-12-22 15:00:40,chainlink
https://intel.arkm.com/explorer/address/0xEae7380dD4CeF6fbD1144F49E4D1e6964258A4F4,0xEae7380dD4CeF6fbD1144F49E4D1e6964258A4F4,ethereum,False,False,Wintermute,fund,https://www.wintermute.com/,Binance Deposit,evm,49562085.1015625,49449215.1953125,3682383.06599815,3671280.06599815,2025-12-22 15:00:40,chainlink
https://intel.arkm.com/explorer/address/0xa42D0A18B834F52e41bEDdEaA2940165db3DA9a3,0xa42D0A18B834F52e41bEDdEaA2940165db3DA9a3,ethereum,True,False,Chainlink,oracle,https://chain.link,Non-Circulating Supply,evm,0.0,50479988.0,0.0,3999999.0,2025-12-22 15:00:40,chainlink
https://intel.arkm.com/explorer/address/0x28C6c06298d514Db089934071355E5743bf21d60,0x28C6c06298d514Db089934071355E5743bf21d60,ethereum,False,False,Binance,cex,https://binance.com,Hot Wallet,evm,304602315.59080124,301230611.5355909,23341170.025964,23047662.64472672,2025-12-22 15:00:40,chainlink
https://intel.arkm.com/explorer/address/0xF977814e90dA44bFA03b6295A0616a897441aceC,0xF977814e90dA44bFA03b6295A0616a897441aceC,ethereum,False,False,Binance,cex,https://binance.com,Cold Wallet,evm,90764924.25,0.0,7178890.169000001,0.0,2025-12-22 15:00:40,chainlink
https://intel.arkm.com/explorer/address/0x177a7376860a04eEA6BF7fb3F39Bf10c49D3b42C,0x177a7376860a04eEA6BF7fb3F39Bf10c49D3b42C,ethereum,False,False,Blackhole,dex,https://blackhole.xyz/,,,207749532.65623254,207810748.85651654,15782902.584419789,15788719.215932583,2025-12-22 15:00:40,chainlink
https://intel.arkm.com/explorer/address/0x51C72848c68a965f66FA7a88855F9f7784502a7F,0x51C72848c68a965f66FA7a88855F9f7784502a7F,ethereum,True,False,Wintermute,fund,https://www.wintermute.com/,Market Maker,evm,104283099.06469214,104304797.94395709,7806056.870207895,7795525.742412592,2025-12-22 15:00:40,chainlink
https://intel.arkm.com/explorer/address/0x7C876bdaA5c038E19F633714f622F6Def949B102,0x7C876bdaA5c038E19F633714f622F6Def949B102,ethereum,False,False,,,,,,18109386.87500241,17641660.625,1330121.8446037667,1297788.9161848715,2025-12-22 15:00:40,chainlink
https://intel.arkm.com/explorer/address/0xDFd5293D8e347dFe59E90eFd55b2956a1343963d,0xDFd5293D8e347dFe59E90eFd55b2956a1343963d,ethereum,False,False,Binance,cex,https://binance.com,Hot Wallet,evm,83496599.5,87133021.82197827,6302202.26001492,6600487.2533040205,2025-12-22 15:00:40,chainlink
https://intel.arkm.com/explorer/address/0xf8191D98ae98d2f7aBDFB63A9b0b812b93C873AA,0xf8191D98ae98d2f7aBDFB63A9b0b812b93C873AA,ethereum,False,False,Wintermute,fund,https://www.wintermute.com/,Hot Wallet,evm,63483934.1962612,63716863.41153908,4667088.960417359,4690588.98759658,2025-12-22 15:00:40,chainlink
https://intel.arkm.com/explorer/address/0x79dD9327352BcF1dd16941899705E97b61F4DEcB,0x79dD9327352BcF1dd16941899705E97b61F4DEcB,ethereum,False,False,Kraken,cex,https://kraken.com,Hot Wallet,evm,38709740.075214595,41026114.38325903,2936012.273751916,3102592.03637691,2025-12-22 15:00:40,chainlink
https://intel.arkm.com/explorer/address/0xFA103c21ea2DF71DFb92B0652F8B1D795e51cdEf,0xFA103c21ea2DF71DFb92B0652F8B1D795e51cdEf,ethereum,True,False,Symbolic Capital Partners,fund,https://symbolic.partners,CEX Bridge,evm,28986839.260742188,28994927.577148438,2149378.3973400802,2150630.56434008,2025-12-22 15:00:40,chainlink
https://intel.arkm.com/explorer/address/0xBEE3211ab312a8D065c4FeF0247448e17A8da000,0xBEE3211ab312a8D065c4FeF0247448e17A8da000,ethereum,True,False,,,,Market Maker,evm,18638247.880429577,18579622.190159045,1418381.3251770053,1413410.9115286518,2025-12-22 15:00:40,chainlink
https://intel.arkm.com/explorer/address/0xCD531Ae9EFCCE479654c4926dec5F6209531Ca7b,0xCD531Ae9EFCCE479654c4926dec5F6209531Ca7b,ethereum,False,False,Coinbase Prime,cex,https://www.coinbase.com/prime,Hot Wallet,evm,307496081.86300755,307524495.3352643,22040217.555933814,22023158.304661788,2025-12-22 15:00:40,chainlink
https://intel.arkm.com/explorer/address/0x468b88941e7Cc0B88c1869d68ab6b570bCEF62Ff,0x468b88941e7Cc0B88c1869d68ab6b570bCEF62Ff,ethereum,False,False,Uniswap,dex,https://uniswap.org,,,18039684.952351186,17217404.33140549,1351574.6573952236,1295642.1560662398,2025-12-22 15:00:40,chainlink
https://intel.arkm.com/explorer/address/0x0D0707963952f2fBA59dD06f2b425ace40b492Fe,0x0D0707963952f2fBA59dD06f2b425ace40b492Fe,ethereum,False,False,Gate,cex,https://gate.com,Hot Wallet,evm,17957742.25894165,17724769.93732109,1350097.9974895495,1339379.1495950825,2025-12-22 15:00:40,chainlink
https://intel.arkm.com/explorer/address/0xC333E80eF2deC2805F239E3f1e810612D294F771,0xC333E80eF2deC2805F239E3f1e810612D294F771,ethereum,False,False,B2C2 Group,fund,https://www.b2c2.com,,,17057252.008668892,17006976.88430786,1308824.765296843,1284278.36541865,2025-12-22 15:00:40,chainlink
https://intel.arkm.com/explorer/address/0x525869AD2488101b5cf47e0D898a59f029b32b03,0x525869AD2488101b5cf47e0D898a59f029b32b03,ethereum,False,False,,,,,,23835008.0,0.0,1618126.8747014718,0.0,2025-12-22 15:00:40,chainlink
https://intel.arkm.com/explorer/address/0x0639556F03714A74a5fEEaF5736a4A64fF70D206,0x0639556F03714A74a5fEEaF5736a4A64fF70D206,ethereum,False,False,Bitget,cex,https://www.bitget.com/,Hot Wallet,evm,14575883.582665443,16094419.50753498,1095358.2673685066,1206130.1856544001,2025-12-22 15:00:40,chainlink
https://intel.arkm.com/explorer/address/0x4A4aaA0155237881FBD5C34BfaE16e985A7B068D,0x4A4aaA0155237881FBD5C34BfaE16e985A7B068D,ethereum,False,False,OKX,cex,https://okx.com,Hot Wallet,evm,14631452.977661133,15223494.018203735,1090634.93725378,1132899.64509763,2025-12-22 15:00:40,chainlink
https://intel.arkm.com/explorer/address/0xBEEf02961503351625926Ea9a11AE13B29F5c555,0xBEEf02961503351625926Ea9a11AE13B29F5c555,ethereum,False,False,,,,,,13325789.215894938,12838206.936065793,1028267.1665338839,990192.9142800622,2025-12-22 15:00:40,chainlink
https://intel.arkm.com/explorer/address/0x5E8C8A7243651DB1384C0dDfDbE39761E8e7E51a,0x5E8C8A7243651DB1384C0dDfDbE39761E8e7E51a,ethereum,True,False,Aave,lending-decentralized,https://aave.com,Aave Ethereum LINK (aEthLINK),evm,39071564.488980204,35109374.31045713,2946003.962971446,2654169.145644005,2025-12-22 15:00:40,chainlink
https://intel.arkm.com/explorer/address/0x4b929b5d1b5D55F4e5597F0E9B2a35141038D313,0x4b929b5d1b5D55F4e5597F0E9B2a35141038D313,ethereum,False,False,,,,Coinbase Prime Deposit,evm,36708573.28499985,36728056.5,2741255.8950500004,2741255.89505,2025-12-22 15:00:40,chainlink
https://intel.arkm.com/explorer/address/0x91D40E4818F4D4C57b4578d9ECa6AFc92aC8DEbE,0x91D40E4818F4D4C57b4578d9ECa6AFc92aC8DEbE,ethereum,False,False,OKX,cex,https://okx.com,Hot Wallet,evm,33553258.883848682,34438056.83292413,2498326.3413355625,2554994.71810858,2025-12-22 15:00:40,chainlink
https://intel.arkm.com/explorer/address/0x8725386e1F03C2b89BE73b5B2CBa7b0056317230,0x8725386e1F03C2b89BE73b5B2CBa7b0056317230,ethereum,False,False,,,,,,20085971.33316925,16795730.022201538,1543010.8211964022,1287047.115057076,2025-12-22 15:00:40,chainlink
https://intel.arkm.com/explorer/address/0xA69babEF1cA67A37Ffaf7a485DfFF3382056e78C,0xA69babEF1cA67A37Ffaf7a485DfFF3382056e78C,ethereum,True,False,Symbolic Capital Partners,fund,https://symbolic.partners,MEV Bot,evm,91528075.36831689,91585506.19242811,6827299.643369971,6828342.143054982,2025-12-22 15:00:40,chainlink
https://intel.arkm.com/explorer/address/0xFAD57d2039C21811C8F2B5D5B65308aa99D31559,0xFAD57d2039C21811C8F2B5D5B65308aa99D31559,ethereum,True,False,Uniswap,dex,https://uniswap.org,LINK-USDC,evm,43366943.337892726,42076651.80213819,3335531.185595734,3246285.6703090523,2025-12-22 15:00:40,chainlink
https://intel.arkm.com/explorer/address/0x651641299C7eC0aA44AD7eD9b7E12702fED2022f,0x651641299C7eC0aA44AD7eD9b7E12702fED2022f,ethereum,False,False,Bybit,cex,https://bybit.com,Hot Wallet,evm,29194450.25555923,31266193.055082288,2202831.301562406,2358324.42183198,2025-12-22 15:00:40,chainlink
https://intel.arkm.com/explorer/address/0x9B1c1752B6B6eAF62a8c491A8681B32C1F7ecDE9,0x9B1c1752B6B6eAF62a8c491A8681B32C1F7ecDE9,ethereum,False,False,,,,Binance Deposit,evm,116314976.0,116379500.0,9224998.0,9225000.0,2025-12-22 15:00:40,chainlink
https://intel.arkm.com/explorer/address/0x21a31Ee1afC51d94C2eFcCAa2092aD1028285549,0x21a31Ee1afC51d94C2eFcCAa2092aD1028285549,ethereum,False,False,Binance,cex,https://binance.com,Hot Wallet,evm,50507229.0,56476599.56857371,3802127.6241819905,4239990.84412928,2025-12-22 15:00:40,chainlink
https://intel.arkm.com/explorer/address/0x1BF7A9E3A364e7F5761345837f222cd93e230C4f,0x1BF7A9E3A364e7F5761345837f222cd93e230C4f,ethereum,False,False,,,,Binance Deposit,evm,19362919.16015625,19386538.78125,1435912.1300000001,1435912.13,2025-12-22 15:00:40,chainlink
https://intel.arkm.com/explorer/address/0x841ed663F2636863D40be4EE76243377dff13a34,0x841ed663F2636863D40be4EE76243377dff13a34,ethereum,False,False,Robinhood,cex,https://robinhood.com/,Hot Wallet,evm,0.0,21268475.478515625,0.0,1632837.0700440602,2025-12-22 15:00:40,chainlink
https://intel.arkm.com/explorer/address/0x2B83aaCB0dD973866B563cFb0EF0AEF24B93200b,0x2B83aaCB0dD973866B563cFb0EF0AEF24B93200b,ethereum,False,False,,,,Coinbase Prime Custody,evm,35033971.1228875,36016885.109375,2619641.1649267534,2678999.1308358074,2025-12-22 15:00:40,chainlink
https://intel.arkm.com/explorer/address/0x2Ad4958554a1015F8b10AC673C1A4f19359EF074,0x2Ad4958554a1015F8b10AC673C1A4f19359EF074,ethereum,False,False,,,,,,28840000.0,0.0,2000000.0,0.0,2025-12-22 15:00:40,chainlink
https://intel.arkm.com/explorer/address/0x3A90bE9fc3f295975954A71736954df870a9f79b,0x3A90bE9fc3f295975954A71736954df870a9f79b,ethereum,False,False,Grayscale,fund,https://grayscale.com/,Chainlink Trust,evm,20634384.375,0.0,1473694.3806877402,0.0,2025-12-22 15:00:40,chainlink
https://intel.arkm.com/explorer/address/0xDdfF0cdb9A67fda3363488140ea3E2159A43c2D4,0xDdfF0cdb9A67fda3363488140ea3E2159A43c2D4,ethereum,False,False,,,,Coinbase Prime Custody,evm,0.0,19560394.0,0.0,1432995.9175481338,2025-12-22 15:00:40,chainlink
https://intel.arkm.com/explorer/address/0xA9D1e08C7793af67e9d92fe308d5697FB81d3E43,0xA9D1e08C7793af67e9d92fe308d5697FB81d3E43,ethereum,True,False,Coinbase,cex,https://coinbase.com,Hot Wallet,evm,204453389.6776123,204959834.93086487,15243529.19578991,15293558.530446162,2025-12-22 15:00:40,chainlink
https://intel.arkm.com/explorer/address/0x63242A4Ea82847b20E506b63B0e2e2eFF0CC6cB0,0x63242A4Ea82847b20E506b63B0e2e2eFF0CC6cB0,ethereum,True,False,Kyber Network,dex,https://kyber.network,Aggregator Executor V3,evm,16836705.73276973,15880541.179377997,1289386.108946057,1217166.9771552864,2025-12-22 15:00:40,chainlink
https://intel.arkm.com/explorer/address/0x556052af8B4f001b659066E061836B174E39c539,0x556052af8B4f001b659066E061836B174E39c539,ethereum,False,False,,,,,,16087505.540058602,16712769.132781029,1186809.795025333,1238290.3092669777,2025-12-22 15:00:40,chainlink
https://intel.arkm.com/explorer/address/0x676Fc50D17307fBd491BAf19033f92D17a5Dc586,0x676Fc50D17307fBd491BAf19033f92D17a5Dc586,ethereum,False,False,,,,Coinbase Prime Deposit,evm,40707347.126359,40706459.375,2858612.0796424802,2858612.07964248,2025-12-22 15:00:40,chainlink
https://intel.arkm.com/explorer/address/0x9c17f630DBde24eECe8fd248fAA2E51f690FF79B,0x9c17f630DBde24eECe8fd248fAA2E51f690FF79B,ethereum,True,False,Chainlink,oracle,https://chain.link,Non-Circulating Supply,evm,0.0,91370238.60000038,0.0,7249999.0,2025-12-22 15:00:40,chainlink
https://intel.arkm.com/explorer/address/0xeFE267E44A58815DD2e319F3b9a679a5202da1ce,0xeFE267E44A58815DD2e319F3b9a679a5202da1ce,ethereum,True,False,,,,Gnosis Safe Proxy,evm,0.0,12630000.0,0.0,1000000.0,2025-12-22 15:00:40,chainlink
https://intel.arkm.com/explorer/address/0x79E4240E33C121402dfc9009dE266356c91f241d,0x79E4240E33C121402dfc9009dE266356c91f241d,ethereum,False,False,Uniswap,dex,https://uniswap.org,,,13548032.09541336,13489027.055973168,1024804.2493249184,1023043.0912896136,2025-12-22 15:00:40,chainlink
https://intel.arkm.com/explorer/address/0xB1dB79aea0a13382DD9E279d96Bc9a468A2F4E87,0xB1dB79aea0a13382DD9E279d96Bc9a468A2F4E87,ethereum,False,False,,,,,,204723109.58814,204704501.20568332,15554431.600633217,15552963.178501593,2025-12-22 15:00:40,chainlink
https://intel.arkm.com/explorer/address/0x000000000004444c5dc75cB358380D2e3dE08A90,0x000000000004444c5dc75cB358380D2e3dE08A90,ethereum,True,False,Uniswap,dex,https://uniswap.org,PoolManager,evm,35811698.57644337,34316208.67892206,2684241.0062059043,2569361.8711293912,2025-12-22 15:00:40,chainlink
https://intel.arkm.com/explorer/address/0xD50f074Ec5c7997cE1DaacB513Ec194C480878Af,0xD50f074Ec5c7997cE1DaacB513Ec194C480878Af,ethereum,True,False,,,,Gnosis Safe Proxy,evm,25535238.0,14482699.0,2024999.0000000002,1107498.0,2025-12-22 15:00:40,chainlink
https://intel.arkm.com/explorer/address/0x7A28b8cFeb73b45626f521dE928d0DD2D25C14a3,0x7A28b8cFeb73b45626f521dE928d0DD2D25C14a3,ethereum,True,False,,,,Gnosis Safe Proxy,evm,14482699.0,14462699.0,1107498.0,1107498.0,2025-12-22 15:00:40,chainlink
https://intel.arkm.com/explorer/address/0xf440838830CC265DB72C81bfBa240E5A4cEb1CC4,0xf440838830CC265DB72C81bfBa240E5A4cEb1CC4,ethereum,False,False,,,,,,13409682.75,0.0,1068694.8272000002,0.0,2025-12-22 15:00:40,chainlink
