d,unixTs,btcPrice
2013-04-18,1.3662432E9,108.6283450923
2013-04-19,1.3663296E9,119.0122832390
2013-04-20,1.366416E9,128.2082888930
2013-04-21,1.3665024E9,118.4832437563
2013-04-22,1.3665888E9,126.3142717598
2013-04-23,1.3666752E9,142.1272180532
2013-04-24,1.3667616E9,154.1332778045
2013-04-25,1.366848E9,141.0086592785
2013-04-26,1.3669344E9,137.2096004196
2013-04-27,1.3670208E9,128.2266696052
2013-04-28,1.3671072E9,134.6235695617
2013-04-29,1.3671936E9,143.8103781926
2013-04-30,1.36728E9,139.1296475453
2013-05-01,1.3673664E9,116.1138010403
2013-05-02,1.3674528E9,106.3409846973
2013-05-03,1.3675392E9,96.3168402741
2013-05-04,1.3676256E9,112.4976363691
2013-05-05,1.367712E9,116.4887158270
2013-05-06,1.3677984E9,112.1185961952
2013-05-07,1.3678848E9,111.6092128735
2013-05-08,1.3679712E9,113.1360618548
2013-05-09,1.3680576E9,111.9745327107
2013-05-10,1.368144E9,117.6910368837
2013-05-11,1.3682304E9,115.4997776628
2013-05-12,1.3683168E9,114.8856755596
2013-05-13,1.3684032E9,117.4044566461
2013-05-14,1.3684896E9,107.8655665693
2013-05-15,1.368576E9,108.9868524255
2013-05-16,1.3686624E9,112.9178740503
2013-05-17,1.3687488E9,117.2846160140
2013-05-18,1.3688352E9,118.1698766803
2013-05-19,1.3689216E9,117.0338801870
2013-05-20,1.369008E9,117.8186364699
2013-05-21,1.3690944E9,117.2520409117
2013-05-22,1.3691808E9,118.9781735827
2013-05-23,1.3692672E9,123.7261560491
2013-05-24,1.3693536E9,128.9710806546
2013-05-25,1.36944E9,128.8449152542
2013-05-26,1.3695264E9,130.1586011105
2013-05-27,1.3696128E9,126.3929059030
2013-05-28,1.3696992E9,125.9045952659
2013-05-29,1.3697856E9,129.5648123904
2013-05-30,1.369872E9,126.5130683811
2013-05-31,1.3699584E9,127.8164888954
2013-06-01,1.3700448E9,128.7911510812
2013-06-02,1.3701312E9,122.6267089421
2013-06-03,1.3702176E9,122.9491879018
2013-06-04,1.370304E9,120.1899687317
2013-06-05,1.3703904E9,120.8699238457
2013-06-06,1.3704768E9,119.0539756698
2013-06-07,1.3705632E9,110.1977314436
2013-06-08,1.3706496E9,109.1785453413
2013-06-09,1.370736E9,99.9036034483
2013-06-10,1.3708224E9,104.3575666277
2013-06-11,1.3709088E9,107.5075204559
2013-06-12,1.3709952E9,106.3781163063
2013-06-13,1.3710816E9,101.3238977206
2013-06-14,1.371168E9,99.2132443016
2013-06-15,1.3712544E9,99.8750374050
2013-06-16,1.3713408E9,99.0383512566
2013-06-17,1.3714272E9,100.1263050847
2013-06-18,1.3715136E9,104.2891763822
2013-06-19,1.3716E9,104.4171507890
2013-06-20,1.3716864E9,104.3234997078
2013-06-21,1.3717728E9,101.4168573933
2013-06-22,1.3718592E9,100.0395084746
2013-06-23,1.3719456E9,100.3147445938
2013-06-24,1.372032E9,99.0456832262
2013-06-25,1.3721184E9,97.8327887200
2013-06-26,1.3722048E9,98.6517007598
2013-06-27,1.3722912E9,96.8039495991
2013-06-28,1.3723776E9,89.4245067212
2013-06-29,1.372464E9,88.7972910579
2013-06-30,1.3725504E9,89.4809076563
2013-07-01,1.3726368E9,82.8675701344
2013-07-02,1.3727232E9,87.8164666861
2013-07-03,1.3728096E9,77.6913308007
2013-07-04,1.372896E9,79.1348708358
2013-07-05,1.3729824E9,67.4476238527
2013-07-06,1.3730688E9,66.3416808884
2013-07-07,1.3731552E9,72.1095223729
2013-07-08,1.3732416E9,73.9885537697
2013-07-09,1.373328E9,74.8919108708
2013-07-10,1.3734144E9,85.0136791350
2013-07-11,1.3735008E9,87.4975493863
2013-07-12,1.3735872E9,90.0466987142
2013-07-13,1.3736736E9,91.5925978960
2013-07-14,1.37376E9,89.8922692759
2013-07-15,1.3738464E9,93.7961525424
2013-07-16,1.3739328E9,91.7810356517
2013-07-17,1.3740192E9,91.0313512566
2013-07-18,1.3741056E9,84.9617291175
2013-07-19,1.374192E9,86.2387945996
2013-07-20,1.3742784E9,84.9108591467
2013-07-21,1.3743648E9,85.6643502618
2013-07-22,1.3744512E9,85.6490286382
2013-07-23,1.3745376E9,86.9770566920
2013-07-24,1.374624E9,88.1517305669
2013-07-25,1.3747104E9,90.1660922268
2013-07-26,1.3747968E9,89.9839859731
2013-07-27,1.3748832E9,88.1652758621
2013-07-28,1.3749696E9,92.7458421975
2013-07-29,1.375056E9,93.2986972531
2013-07-30,1.3751424E9,96.6595528930
2013-07-31,1.3752288E9,98.0244199299
2013-08-01,1.3753152E9,96.5680178258
2013-08-02,1.3754016E9,96.0745306838
2013-08-03,1.375488E9,95.5067095266
2013-08-04,1.3755744E9,96.3654821742
2013-08-05,1.3756608E9,97.5271338399
2013-08-06,1.3757472E9,97.6712066043
2013-08-07,1.3758336E9,97.0542068966
2013-08-08,1.37592E9,94.2572717709
2013-08-09,1.3760064E9,92.4727767387
2013-08-10,1.3760928E9,93.2935528930
2013-08-11,1.3761792E9,94.2713123904
2013-08-12,1.3762656E9,95.4464707773
2013-08-13,1.376352E9,97.7590750847
2013-08-14,1.3764384E9,99.1212875511
2013-08-15,1.3765248E9,98.1063331385
2013-08-16,1.3766112E9,98.2909602572
2013-08-17,1.3766976E9,99.6305043834
2013-08-18,1.376784E9,99.1780397428
2013-08-19,1.3768704E9,102.7840122735
2013-08-20,1.3769568E9,104.5002109877
2013-08-21,1.3770432E9,110.8016037405
2013-08-22,1.3771296E9,109.5232168323
2013-08-23,1.377216E9,107.6975715956
2013-08-24,1.3773024E9,108.8826750438
2013-08-25,1.3773888E9,113.0825634132
2013-08-26,1.3774752E9,112.1181148451
2013-08-27,1.3775616E9,117.7597907656
2013-08-28,1.377648E9,118.3174143776
2013-08-29,1.3777344E9,118.8356382233
2013-08-30,1.3778208E9,124.8853796026
2013-08-31,1.3779072E9,128.3779789597
2013-09-01,1.3779936E9,130.5363720047
2013-09-02,1.37808E9,129.5653717124
2013-09-03,1.3781664E9,129.1828036236
2013-09-04,1.3782528E9,122.5292387493
2013-09-05,1.3783392E9,122.3700850380
2013-09-06,1.3784256E9,117.8611464056
2013-09-07,1.378512E9,119.8149894798
2013-09-08,1.3785984E9,118.0573863238
2013-09-09,1.3786848E9,121.2592726476
2013-09-10,1.3787712E9,122.2155301894
2013-09-11,1.3788576E9,127.0882270602
2013-09-12,1.378944E9,126.7807235535
2013-09-13,1.3790304E9,127.4077451783
2013-09-14,1.3791168E9,124.3484774985
2013-09-15,1.3792032E9,125.0764178843
2013-09-16,1.3792896E9,126.2046659848
2013-09-17,1.379376E9,126.8972501461
2013-09-18,1.3794624E9,126.9038194039
2013-09-19,1.3795488E9,124.1809573349
2013-09-20,1.3796352E9,122.9216358854
2013-09-21,1.3797216E9,123.5082568673
2013-09-22,1.379808E9,123.1249351257
2013-09-23,1.3798944E9,122.8656990064
2013-09-24,1.3799808E9,123.7973576856
2013-09-25,1.3800672E9,123.6140786090
2013-09-26,1.3801536E9,124.6856744594
2013-09-27,1.38024E9,126.6053477499
2013-09-28,1.3803264E9,126.7965517241
2013-09-29,1.3804128E9,127.1086277031
2013-09-30,1.3804992E9,126.0902618352
2013-10-01,1.3805856E9,127.5754243133
2013-10-02,1.380672E9,104.1050929281
2013-10-03,1.3807584E9,117.5754950321
2013-10-04,1.3808448E9,121.9303477499
2013-10-05,1.3809312E9,121.3934026885
2013-10-06,1.3810176E9,122.4752612507
2013-10-07,1.381104E9,123.9068725891
2013-10-08,1.3811904E9,124.7665289305
2013-10-09,1.3812768E9,125.9335203127
2013-10-10,1.3813632E9,126.7046504968
2013-10-11,1.3814496E9,127.2552992402
2013-10-12,1.381536E9,127.8512630041
2013-10-13,1.3816224E9,132.4156586791
2013-10-14,1.3817088E9,135.3391949153
2013-10-15,1.3817952E9,141.4939085330
2013-10-16,1.3818816E9,138.3279219170
2013-10-17,1.381968E9,143.7471338399
2013-10-18,1.3820544E9,152.7755721800
2013-10-19,1.3821408E9,165.7727171245
2013-10-20,1.3822272E9,166.5001510812
2013-10-21,1.3823136E9,179.9106285798
2013-10-22,1.3824E9,190.4027814144
2013-10-23,1.3824864E9,204.6003509643
2013-10-24,1.3825728E9,194.4100437651
2013-10-25,1.3826592E9,185.6437876260
2013-10-26,1.3827456E9,179.8082180012
2013-10-27,1.382832E9,194.5461332554
2013-10-28,1.3829184E9,196.2746873174
2013-10-29,1.3830048E9,204.4281741672
2013-10-30,1.3830912E9,197.9005994210
2013-10-31,1.3831776E9,203.2836499123
2013-11-01,1.383264E9,203.0371098494
2013-11-02,1.3833504E9,204.7928813559
2013-11-03,1.3834368E9,210.2753826117
2013-11-04,1.3835232E9,228.7910388662
2013-11-05,1.3836096E9,243.6416689071
2013-11-06,1.383696E9,263.2095839871
2013-11-07,1.3837824E9,290.1242261835
2013-11-08,1.3838688E9,333.7506565120
2013-11-09,1.3839552E9,331.0511484512
2013-11-10,1.3840416E9,327.5586534997
2013-11-11,1.384128E9,342.6976928697
2013-11-12,1.3842144E9,354.6454883109
2013-11-13,1.3843008E9,394.5044952244
2013-11-14,1.3843872E9,416.7063033027
2013-11-15,1.3844736E9,408.3987973349
2013-11-16,1.38456E9,435.7984427674
2013-11-17,1.3846464E9,485.3365768556
2013-11-18,1.3847328E9,657.7785038749
2013-11-19,1.3848192E9,546.8783973115
2013-11-20,1.3849056E9,595.3390996493
2013-11-21,1.384992E9,720.7644252601
2013-11-22,1.3850784E9,802.9169337183
2013-11-23,1.3851648E9,834.2953399891
2013-11-24,1.3852512E9,807.1666954997
2013-11-25,1.3853376E9,816.2433866160
2013-11-26,1.385424E9,916.0971601403
2013-11-27,1.3855104E9,962.9105609117
2013-11-28,1.3855968E9,1007.3871636470
2013-11-29,1.3856832E9,1128.7254880187
2013-11-30,1.3857696E9,1119.2967147867
2013-12-01,1.385856E9,964.4857936879
2013-12-02,1.3859424E9,1040.8082177089
2013-12-03,1.3860288E9,1053.6210274483
2013-12-04,1.3861152E9,1134.9322308884
2013-12-05,1.3862016E9,1027.4117728270
2013-12-06,1.386288E9,824.5817103378
2013-12-07,1.3863744E9,703.7483760257
2013-12-08,1.3864608E9,783.5733483343
2013-12-09,1.3865472E9,896.0792898890
2013-12-10,1.3866336E9,977.1653673290
2013-12-11,1.38672E9,875.4640342724
2013-12-12,1.3868064E9,873.3248059877
2013-12-13,1.3868928E9,879.1561353010
2013-12-14,1.3869792E9,852.8561205260
2013-12-15,1.3870656E9,864.0616578609
2013-12-16,1.387152E9,677.8941068013
2013-12-17,1.3872384E9,682.6267727060
2013-12-18,1.3873248E9,526.1209763267
2013-12-19,1.3874112E9,685.5251289597
2013-12-20,1.3874976E9,600.2169542607
2013-12-21,1.387584E9,597.0335025482
2013-12-22,1.3876704E9,615.0130352718
2013-12-23,1.3877568E9,657.9266341555
2013-12-24,1.3878432E9,650.6647451783
2013-12-25,1.3879296E9,678.2901580947
2013-12-26,1.388016E9,749.9965949562
2013-12-27,1.3881024E9,722.5705674927
2013-12-28,1.3881888E9,715.8523630789
2013-12-29,1.3882752E9,727.2712156634
2013-12-30,1.3883616E9,735.7419970777
2013-12-31,1.388448E9,729.5575829106
2014-01-01,1.3885344E9,752.4045499446
2014-01-02,1.3886208E9,784.9549213144
2014-01-03,1.3887072E9,807.2229390298
2014-01-04,1.3887936E9,828.6020626184
2014-01-05,1.38888E9,902.4873802630
2014-01-06,1.3889664E9,914.4599608416
2014-01-07,1.3890528E9,803.3517961987
2014-01-08,1.3891392E9,820.6900095032
2014-01-09,1.3892256E9,831.3347504874
2014-01-10,1.389312E9,853.2988548446
2014-01-11,1.3893984E9,889.5558371193
2014-01-12,1.3894848E9,845.1913322209
2014-01-13,1.3895712E9,822.8770121975
2014-01-14,1.3896576E9,815.2936027119
2014-01-15,1.389744E9,841.0898573641
2014-01-16,1.3898304E9,815.8548002981
2014-01-17,1.3899168E9,792.8295064757
2014-01-18,1.3900032E9,809.7835283564
2014-01-19,1.3900896E9,838.4284747341
2014-01-20,1.390176E9,828.8852165926
2014-01-21,1.3902624E9,823.8179637639
2014-01-22,1.3903488E9,818.9763863238
2014-01-23,1.3904352E9,810.9224251958
2014-01-24,1.3905216E9,781.0425139509
2014-01-25,1.390608E9,804.4032408007
2014-01-26,1.3906944E9,814.4993813735
2014-01-27,1.3907808E9,742.7013749708
2014-01-28,1.3908672E9,790.1764018761
2014-01-29,1.3909536E9,793.3844249094
2014-01-30,1.39104E9,799.4744798364
2014-01-31,1.3911264E9,803.2375987849
2014-02-01,1.3912128E9,813.2195492168
2014-02-02,1.3912992E9,814.4908704267
2014-02-03,1.3913856E9,806.9974283725
2014-02-04,1.391472E9,800.0782318936
2014-02-05,1.3915584E9,784.4736927778
2014-02-06,1.3916448E9,763.5693822326
2014-02-07,1.3917312E9,711.5712734191
2014-02-08,1.3918176E9,677.6823009414
2014-02-09,1.391904E9,687.4060545763
2014-02-10,1.3919904E9,685.4574988369
2014-02-11,1.3920768E9,671.8996916902
2014-02-12,1.3921632E9,653.7657809117
2014-02-13,1.3922496E9,612.9184149620
2014-02-14,1.392336E9,668.7886026593
2014-02-15,1.3924224E9,654.3770601987
2014-02-16,1.3925088E9,623.2503219486
2014-02-17,1.3925952E9,631.3345963063
2014-02-18,1.3926816E9,627.2717614155
2014-02-19,1.392768E9,623.5401369462
2014-02-20,1.3928544E9,563.7685610988
2014-02-21,1.3929408E9,580.3243159731
2014-02-22,1.3930272E9,607.1246333372
2014-02-23,1.3931136E9,610.0823237463
2014-02-24,1.3932E9,542.2666507539
2014-02-25,1.3932864E9,533.7076444360
2014-02-26,1.3933728E9,587.5785882992
2014-02-27,1.3934592E9,585.3939256501
2014-02-28,1.3935456E9,551.2947703098
2014-03-01,1.393632E9,567.5342354413
2014-03-02,1.3937184E9,558.5277071566
2014-03-03,1.3938048E9,676.5057327820
2014-03-04,1.3938912E9,674.5113994331
2014-03-05,1.3939776E9,670.3388510995
2014-03-06,1.394064E9,667.7128340035
2014-03-07,1.3941504E9,631.7702952133
2014-03-08,1.3942368E9,621.5241144962
2014-03-09,1.3943232E9,640.5788893220
2014-03-10,1.3944096E9,628.1512411660
2014-03-11,1.394496E9,633.7338382350
2014-03-12,1.3945824E9,634.6468237171
2014-03-13,1.3946688E9,643.4321008591
2014-03-14,1.3947552E9,628.3085900058
2014-03-15,1.3948416E9,636.2186500614
2014-03-16,1.394928E9,634.1689009709
2014-03-17,1.3950144E9,622.7602086499
2014-03-18,1.3951008E9,614.3095137171
2014-03-19,1.3951872E9,610.5112034746
2014-03-20,1.3952736E9,586.6075957101
2014-03-21,1.39536E9,569.6945179953
2014-03-22,1.3954464E9,564.7000267037
2014-03-23,1.3955328E9,558.9588616914
2014-03-24,1.3956192E9,585.0232505190
2014-03-25,1.3957056E9,583.7711890941
2014-03-26,1.395792E9,579.2438504010
2014-03-27,1.3958784E9,483.1640126125
2014-03-28,1.3959648E9,498.6613289492
2014-03-29,1.3960512E9,489.5170235476
2014-03-30,1.3961376E9,458.9663282759
2014-03-31,1.396224E9,455.3553540561
2014-04-01,1.3963104E9,479.0084658679
2014-04-02,1.3963968E9,439.0114925248
2014-04-03,1.3964832E9,449.4411515196
2014-04-04,1.3965696E9,449.7198697370
2014-04-05,1.396656E9,461.6753314822
2014-04-06,1.3967424E9,458.6334805445
2014-04-07,1.3968288E9,448.6552750664
2014-04-08,1.3969152E9,452.8030987960
2014-04-09,1.3970016E9,442.8379849322
2014-04-10,1.397088E9,366.9118660634
2014-04-11,1.3971744E9,421.9435280713
2014-04-12,1.3972608E9,424.2742126476
2014-04-13,1.3973472E9,416.3623216540
2014-04-14,1.3974336E9,461.1082465866
2014-04-15,1.39752E9,521.6152996061
2014-04-16,1.3976064E9,531.4818467320
2014-04-17,1.3976928E9,499.8375515447
2014-04-18,1.3977792E9,483.0200135336
2014-04-19,1.3978656E9,504.3655951785
2014-04-20,1.397952E9,501.5571844492
2014-04-21,1.3980384E9,498.0845303010
2014-04-22,1.3981248E9,489.5035100292
2014-04-23,1.3982112E9,490.6329675433
2014-04-24,1.3982976E9,503.2918010286
2014-04-25,1.398384E9,466.4261713442
2014-04-26,1.3984704E9,459.2267098188
2014-04-27,1.3985568E9,438.7093637173
2014-04-28,1.3986432E9,441.5478054681
2014-04-29,1.3987296E9,447.7099307720
2014-04-30,1.398816E9,448.8757155140
2014-05-01,1.3989024E9,460.1946982560
2014-05-02,1.3989888E9,452.2397797617
2014-05-03,1.3990752E9,438.9785880058
2014-05-04,1.3991616E9,436.6753986447
2014-05-05,1.399248E9,432.3381790354
2014-05-06,1.3993344E9,430.1282053945
2014-05-07,1.3994208E9,442.1828760959
2014-05-08,1.3995072E9,440.4027627119
2014-05-09,1.3995936E9,452.6979997236
2014-05-10,1.39968E9,456.7558462887
2014-05-11,1.3997664E9,439.1144760374
2014-05-12,1.3998528E9,441.2809555815
2014-05-13,1.3999392E9,439.0057749854
2014-05-14,1.4000256E9,444.8482057276
2014-05-15,1.400112E9,446.9615587376
2014-05-16,1.4001984E9,448.7421537113
2014-05-17,1.4002848E9,449.2222893045
2014-05-18,1.4003712E9,446.9626414378
2014-05-19,1.4004576E9,447.4048568089
2014-05-20,1.400544E9,490.3356481590
2014-05-21,1.4006304E9,493.9334918177
2014-05-22,1.4007168E9,526.8142884278
2014-05-23,1.4008032E9,523.6993202805
2014-05-24,1.4008896E9,527.6912431327
2014-05-25,1.400976E9,573.3124587960
2014-05-26,1.4010624E9,584.8479748685
2014-05-27,1.4011488E9,573.9282692455
2014-05-28,1.4012352E9,579.1893188194
2014-05-29,1.4013216E9,570.3493109293
2014-05-30,1.401408E9,620.8463606078
2014-05-31,1.4014944E9,627.8924206897
2014-06-01,1.4015808E9,630.0749535359
2014-06-02,1.4016672E9,663.5057238457
2014-06-03,1.4017536E9,672.3878971362
2014-06-04,1.40184E9,643.8873687902
2014-06-05,1.4019264E9,661.5035581531
2014-06-06,1.4020128E9,650.1333158971
2014-06-07,1.4020992E9,656.8002717709
2014-06-08,1.4021856E9,657.8199748685
2014-06-09,1.402272E9,648.3363223261
2014-06-10,1.4023584E9,650.9366095850
2014-06-11,1.4024448E9,631.4890222092
2014-06-12,1.4025312E9,591.9750771479
2014-06-13,1.4026176E9,597.0449997078
2014-06-14,1.402704E9,575.5594617183
2014-06-15,1.4027904E9,589.7246464056
2014-06-16,1.4028768E9,590.5674821742
2014-06-17,1.4029632E9,609.0800029223
2014-06-18,1.4030496E9,607.6297960257
2014-06-19,1.403136E9,595.7514769141
2014-06-20,1.4032224E9,591.5315227937
2014-06-21,1.4033088E9,592.7643495032
2014-06-22,1.4033952E9,599.6346335476
2014-06-23,1.4034816E9,589.5522998247
2014-06-24,1.403568E9,579.9737185856
2014-06-25,1.4036544E9,562.2367799532
2014-06-26,1.4037408E9,580.7492302747
2014-06-27,1.4038272E9,600.6383053770
2014-06-28,1.4039136E9,594.3903042081
2014-06-29,1.404E9,600.8405184103
2014-06-30,1.4040864E9,638.9461139684
2014-07-01,1.4041728E9,642.9565967271
2014-07-02,1.4042592E9,651.2983477499
2014-07-03,1.4043456E9,646.4133891303
2014-07-04,1.404432E9,630.6355029223
2014-07-05,1.4045184E9,630.4683419053
2014-07-06,1.4046048E9,634.6726744594
2014-07-07,1.4046912E9,622.8549789597
2014-07-08,1.4047776E9,624.8943310929
2014-07-09,1.404864E9,621.9390917592
2014-07-10,1.4049504E9,616.5228497954
2014-07-11,1.4050368E9,634.4943781414
2014-07-12,1.4051232E9,636.9239579345
2014-07-13,1.4052096E9,629.8757504383
2014-07-14,1.405296E9,619.1974590883
2014-07-15,1.4053824E9,621.9346014027
2014-07-16,1.4054688E9,616.3518822326
2014-07-17,1.4055552E9,624.2592749854
2014-07-18,1.4056416E9,630.7501402688
2014-07-19,1.405728E9,629.1733644068
2014-07-20,1.4058144E9,625.2486762127
2014-07-21,1.4059008E9,621.3053313852
2014-07-22,1.4059872E9,619.8232644652
2014-07-23,1.4060736E9,619.7728167738
2014-07-24,1.40616E9,602.8796455289
2014-07-25,1.4062464E9,601.5785143191
2014-07-26,1.4063328E9,594.7026072472
2014-07-27,1.4064192E9,591.5754441847
2014-07-28,1.4065056E9,587.4930049679
2014-07-29,1.406592E9,584.1123933372
2014-07-30,1.4066784E9,562.9146250731
2014-07-31,1.4067648E9,581.9755619521
2014-08-01,1.4068512E9,596.5067592051
2014-08-02,1.4069376E9,589.7572615430
2014-08-03,1.407024E9,586.7537367037
2014-08-04,1.4071104E9,587.6083354763
2014-08-05,1.4071968E9,581.8819886032
2014-08-06,1.4072832E9,582.2483714202
2014-08-07,1.4073696E9,586.0466335476
2014-08-08,1.407456E9,589.0244126242
2014-08-09,1.4075424E9,588.9785213326
2014-08-10,1.4076288E9,589.3735020456
2014-08-11,1.4077152E9,573.4414839275
2014-08-12,1.4078016E9,568.3075201636
2014-08-13,1.407888E9,548.3701753361
2014-08-14,1.4079744E9,505.1074997078
2014-08-15,1.4080608E9,500.3230601327
2014-08-16,1.4081472E9,521.7479628872
2014-08-17,1.4082336E9,497.7646589714
2014-08-18,1.40832E9,468.9579181765
2014-08-19,1.4084064E9,486.7943506721
2014-08-20,1.4084928E9,515.1203538866
2014-08-21,1.4085792E9,519.3078521333
2014-08-22,1.4086656E9,516.1593687902
2014-08-23,1.408752E9,497.1257594974
2014-08-24,1.4088384E9,508.4307419638
2014-08-25,1.4089248E9,501.6102866745
2014-08-26,1.4090112E9,511.8523217417
2014-08-27,1.4090976E9,510.1623237873
2014-08-28,1.409184E9,506.2851516657
2014-08-29,1.4092704E9,508.8665718878
2014-08-30,1.4093568E9,501.2757232613
2014-08-31,1.4094432E9,478.5114254822
2014-09-01,1.4095296E9,474.5414897721
2014-09-02,1.409616E9,474.4306706604
2014-09-03,1.4097024E9,473.9592033898
2014-09-04,1.4097888E9,489.5552013442
2014-09-05,1.4098752E9,478.7497828755
2014-09-06,1.4099616E9,480.6424918177
2014-09-07,1.410048E9,478.3655008767
2014-09-08,1.4101344E9,468.9754959088
2014-09-09,1.4102208E9,473.5120271771
2014-09-10,1.4103072E9,477.7784175921
2014-09-11,1.4103936E9,477.2706820573
2014-09-12,1.41048E9,473.9972822911
2014-09-13,1.4105664E9,477.9609739918
2014-09-14,1.4106528E9,475.6480639977
2014-09-15,1.4107392E9,472.6556297487
2014-09-16,1.4108256E9,464.1777545295
2014-09-17,1.410912E9,456.3398912916
2014-09-18,1.4109984E9,426.8801069550
2014-09-19,1.4110848E9,393.8938907072
2014-09-20,1.4111712E9,411.0413427820
2014-09-21,1.4112576E9,400.4045306838
2014-09-22,1.411344E9,400.8816221508
2014-09-23,1.4114304E9,438.4918009936
2014-09-24,1.4115168E9,423.7000917592
2014-09-25,1.4116032E9,409.5377498539
2014-09-26,1.4116896E9,405.2982518995
2014-09-27,1.411776E9,400.5993345996
2014-09-28,1.4118624E9,375.5499897721
2014-09-29,1.4119488E9,373.0645578609
2014-09-30,1.4120352E9,389.2640404115
2014-10-01,1.4121216E9,382.9093658679
2014-10-02,1.412208E9,372.5256990064
2014-10-03,1.4122944E9,357.6657136178
2014-10-04,1.4123808E9,328.8261130918
2014-10-05,1.4124672E9,322.8262615430
2014-10-06,1.4125536E9,326.8035327294
2014-10-07,1.41264E9,333.5701949153
2014-10-08,1.4127264E9,354.4073343074
2014-10-09,1.4128128E9,361.7164248977
2014-10-10,1.4128992E9,358.8903908101
2014-10-11,1.4129856E9,361.9083769725
2014-10-12,1.413072E9,377.8712437171
2014-10-13,1.4131584E9,391.9942089421
2014-10-14,1.4132448E9,400.8805920544
2014-10-15,1.4133312E9,394.6258798948
2014-10-16,1.4134176E9,382.3214763296
2014-10-17,1.413504E9,382.2007895967
2014-10-18,1.4135904E9,391.2931770894
2014-10-19,1.4136768E9,388.6844979544
2014-10-20,1.4137632E9,381.1908585622
2014-10-21,1.4138496E9,385.2046335412
2014-10-22,1.413936E9,380.7787632963
2014-10-23,1.4140224E9,357.3447931034
2014-10-24,1.4141088E9,357.4884339568
2014-10-25,1.4141952E9,345.8112466394
2014-10-26,1.4142816E9,353.0819561660
2014-10-27,1.414368E9,350.0157118644
2014-10-28,1.4144544E9,354.6538050847
2014-10-29,1.4145408E9,333.5993500877
2014-10-30,1.4146272E9,344.6093822326
2014-10-31,1.4147136E9,337.1829126242
2014-11-01,1.4148E9,324.3713150205
2014-11-02,1.4148864E9,324.2485666277
2014-11-03,1.4149728E9,325.3618655757
2014-11-04,1.4150592E9,329.6577039743
2014-11-05,1.4151456E9,338.8057653419
2014-11-06,1.415232E9,349.6899117475
2014-11-07,1.4153184E9,342.1332881356
2014-11-08,1.4154048E9,345.7163325541
2014-11-09,1.4154912E9,363.6100517241
2014-11-10,1.4155776E9,365.5022539451
2014-11-11,1.415664E9,367.8254669784
2014-11-12,1.4157504E9,422.5914196376
2014-11-13,1.4158368E9,421.9144716540
2014-11-14,1.4159232E9,398.3888828171
2014-11-15,1.4160096E9,377.9938407364
2014-11-16,1.416096E9,390.2058234950
2014-11-17,1.4161824E9,387.5010315605
2014-11-18,1.4162688E9,373.8645645821
2014-11-19,1.4163552E9,377.6133980129
2014-11-20,1.4164416E9,356.1812653419
2014-11-21,1.416528E9,350.7488588545
2014-11-22,1.4166144E9,352.4555146113
2014-11-23,1.4167008E9,367.7732422560
2014-11-24,1.4167872E9,376.9942238457
2014-11-25,1.4168736E9,376.7556300409
2014-11-26,1.41696E9,367.5302080655
2014-11-27,1.4170464E9,369.5302273524
2014-11-28,1.4171328E9,377.8969319112
2014-11-29,1.4172192E9,376.0763354763
2014-11-30,1.4173056E9,378.6903971362
2014-12-01,1.417392E9,379.1119789597
2014-12-02,1.4174784E9,382.9467963179
2014-12-03,1.4175648E9,375.9160192870
2014-12-04,1.4176512E9,368.8455680888
2014-12-05,1.4177376E9,378.4283296318
2014-12-06,1.417824E9,375.1379511981
2014-12-07,1.4179104E9,376.6397931034
2014-12-08,1.4179968E9,363.2156767972
2014-12-09,1.4180832E9,351.1068378141
2014-12-10,1.4181696E9,347.8813939217
2014-12-11,1.418256E9,348.5930061368
2014-12-12,1.4183424E9,353.1906125073
2014-12-13,1.4184288E9,349.2429450614
2014-12-14,1.4185152E9,356.0797215079
2014-12-15,1.4186016E9,347.0951814728
2014-12-16,1.418688E9,328.6133202805
2014-12-17,1.4187744E9,320.2976133840
2014-12-18,1.4188608E9,313.5116511794
2014-12-19,1.4189472E9,318.2428886616
2014-12-20,1.4190336E9,330.0657583285
2014-12-21,1.41912E9,320.9926700760
2014-12-22,1.4192064E9,331.8425844535
2014-12-23,1.4192928E9,336.0841285798
2014-12-24,1.4193792E9,323.0322977791
2014-12-25,1.4194656E9,318.9961443600
2014-12-26,1.419552E9,329.2103419053
2014-12-27,1.4196384E9,315.9684438925
2014-12-28,1.4197248E9,317.0104804208
2014-12-29,1.4198112E9,313.0655315605
2014-12-30,1.4198976E9,310.4420040912
2014-12-31,1.419984E9,320.6622872589
2015-01-01,1.4200704E9,314.7764719462
2015-01-02,1.4201568E9,315.9427317358
2015-01-03,1.4202432E9,285.6473097604
2015-01-04,1.4203296E9,263.3345748101
2015-01-05,1.420416E9,275.0038515488
2015-01-06,1.4205024E9,287.5495210403
2015-01-07,1.4205888E9,297.5355651666
2015-01-08,1.4206752E9,284.3423918761
2015-01-09,1.4207616E9,292.5011145529
2015-01-10,1.420848E9,276.2305321449
2015-01-11,1.4209344E9,268.7555154880
2015-01-12,1.4210208E9,268.6172320281
2015-01-13,1.4211072E9,224.1081177674
2015-01-14,1.4211936E9,175.6376405611
2015-01-15,1.42128E9,212.3410113968
2015-01-16,1.4213664E9,207.5952048510
2015-01-17,1.4214528E9,199.8248366452
2015-01-18,1.4215392E9,211.1325184103
