promedio,mediana,p5,p95,token_symbol
4872.082013567012,4295.081425400331,1886.2741100332862,9898.181965156906,eth
4881.0169453231865,4296.48867392968,1867.8542991351817,9892.592995545185,eth
4889.754167180568,4287.990322272701,1868.6995055229395,9965.81437561949,eth
4901.010957141309,4297.506062842163,1866.0895998134304,10061.035557126534,eth
4912.583998660195,4304.44021260086,1852.526646939496,10028.037458297706,eth
4915.016634570489,4306.410689364907,1846.846388497582,10065.503562118132,eth
4926.274380055831,4309.411966996066,1849.3803628364212,10179.171324048011,eth
4937.590348764169,4307.297105867201,1844.4030644572576,10197.084192799935,eth
4946.373327184612,4317.6385536366115,1849.4924765314267,10240.35228579905,eth
4959.282184807916,4322.549593955964,1856.4564235620658,10346.652768236783,eth
4971.658425392388,4317.542903915732,1841.822377657523,10384.016373761517,eth
4982.904267429374,4332.63997060427,1827.9179618278918,10465.051615347023,eth
4990.854310255222,4327.670183377401,1830.7699083779564,10505.11665681526,eth
5004.584410673901,4339.061863828329,1824.1747771829191,10559.834444365635,eth
5015.339741517833,4335.735220293676,1829.7138543260346,10503.961004501132,eth
5027.895306399028,4348.622231755186,1817.2109818156882,10623.229496359287,eth
5035.111078045925,4345.005806792337,1824.441452086684,10639.392369999121,eth
5046.690916679142,4353.274998139798,1811.6318838171464,10698.270446615497,eth
5057.066991375182,4342.227981282127,1817.614302639161,10759.289249415862,eth
5069.730593267444,4351.556954823685,1806.7726542039443,10845.089568969272,eth
5078.604441723972,4354.907479754656,1810.0203965594712,10846.189263225415,eth
5089.864218038647,4355.981532107118,1806.2435465115345,10873.200227179816,eth
5095.590327106779,4377.784642949953,1794.5573181292825,10883.3023527123,eth
5105.594125618786,4378.665553605877,1796.795668428364,11004.649930440524,eth
5115.952126878139,4398.614224345092,1771.7249643955763,10940.777269966557,eth
5122.653770735196,4396.928608968057,1758.6672616944509,10960.823735387836,eth
5133.919586301409,4396.261570282828,1756.5633248183915,11002.937570219929,eth
5146.009365850543,4422.504469227157,1757.0412923257934,11119.25773748331,eth
5159.696926721394,4423.782913812212,1758.8859077986338,11137.99881267716,eth
5166.77008185143,4416.2324745530095,1748.1904730335737,11205.732514013009,eth
5175.512947248792,4403.778991750047,1750.0861794583325,11183.419648176283,eth
5187.003442881628,4424.954530975946,1750.7225104091312,11223.73295775727,eth
5198.24152977703,4415.624783173193,1750.818022676724,11289.067735852987,eth
5209.196885026699,4420.382572189983,1754.2966796198646,11317.642975418205,eth
5219.829321864571,4421.756314557522,1740.1937784242593,11395.574779285917,eth
5227.619447192442,4419.231438340523,1737.7220141685364,11425.22797943448,eth
5243.538747792655,4435.453431742435,1730.399681876374,11521.298036526297,eth
5256.460611242399,4431.0332969651245,1732.2666019074184,11527.632610862182,eth
5268.127514305827,4443.9437562909625,1736.51812128626,11569.150506262327,eth
5276.321817436741,4440.653043792672,1741.9809393831326,11601.158607925869,eth
5282.961729958055,4464.925147655089,1736.9109900861365,11737.537514374004,eth
5292.172236893566,4461.636779629598,1737.547876534821,11702.707959610545,eth
5298.975813212998,4477.497628515144,1732.3151012307533,11879.23147944081,eth
5311.913715454681,4482.144302052824,1708.6298055511331,11894.480745155697,eth
5321.819315095386,4489.627051359608,1719.6487864587052,11846.974864082587,eth
5330.764356189522,4487.841724749395,1714.5704875327706,11972.688552137153,eth
5341.7001111996715,4505.993742764301,1720.4495754110733,11926.515904295236,eth
5352.030535304562,4503.155195708851,1730.7510117344505,12024.314966528967,eth
5367.336960912905,4504.01886274786,1719.059917334074,12056.280582975982,eth
5379.100260527981,4513.9455390699495,1704.647689999309,12079.004795974139,eth
5388.778574641371,4512.450585946293,1698.4266256892463,12161.633012196075,eth
5396.953607244273,4524.028008046756,1695.3018503033918,12232.907426660471,eth
5406.668087691537,4522.647522287459,1694.5896200856823,12342.503936660341,eth
5416.249885083119,4508.5522086891615,1685.7273108364723,12284.417907103532,eth
5424.960269849829,4495.7638447815225,1674.1879709844013,12370.896743365118,eth
5437.354759048458,4507.65606483472,1670.6463471357738,12375.271713611304,eth
5444.676492913095,4518.473779846491,1662.3685464762837,12397.681734203432,eth
5455.925542072355,4513.4578671948175,1670.6035628107165,12415.694578344466,eth
5467.349983656562,4537.09423179258,1670.210743982093,12578.080039927365,eth
5478.894453811416,4538.437384258492,1657.0568857972196,12630.224954207646,eth
5491.836142738155,4546.757291300264,1652.2553409710772,12560.229661353631,eth
5503.894398127306,4550.477278292175,1650.5884906205692,12677.755195592248,eth
5519.830793150171,4571.49594925543,1656.0516687323925,12759.251114125018,eth
5527.987924298376,4551.722164610976,1666.0188948276523,12696.406412168197,eth
5533.733651134538,4551.772336070209,1649.4842255124731,12768.03157960962,eth
5547.493190104601,4549.726308613035,1649.3859292239417,12810.660823178381,eth
5556.240338486981,4557.562498442895,1652.5966618716604,12872.833276331596,eth
5571.443543504129,4568.424895583292,1642.9230478413774,12920.815126432097,eth
5584.404549831822,4570.136805093326,1633.8336702561,12939.150285912392,eth
5591.013065182651,4579.096789774067,1631.4622634013188,12991.622888058779,eth
5600.725747563107,4584.100467839913,1627.2003554043472,12998.993080045615,eth
5611.135138265667,4591.0574514494465,1620.972532764909,13087.670495524673,eth
5617.328366427653,4579.434366896898,1622.7350434746847,13069.737680715694,eth
5626.333006205344,4588.975585801503,1614.4070339238701,13171.71295527608,eth
5635.053833608893,4597.497547455123,1614.833692141394,13132.17123334328,eth
5648.403316782703,4577.296526975496,1611.9343532476757,13193.867950065367,eth
5660.606769729914,4592.530706318868,1619.3861783455086,13290.80464502681,eth
5673.457112989611,4596.23664285487,1608.700997221636,13338.742464650659,eth
5685.225703617599,4585.169017756526,1616.1326285115856,13333.928265126358,eth
5700.528906163901,4596.870907722866,1609.1044692132089,13406.953259785898,eth
5707.010881404751,4624.299224597764,1600.200108381882,13446.540219867939,eth
5724.874919690037,4630.312721561157,1615.5320029270943,13566.692425671803,eth
5740.21611039994,4646.501360607846,1617.4169372257263,13619.017792330831,eth
5746.660254863737,4636.685617137915,1625.390077947953,13619.55479902398,eth
5755.143634972141,4630.857919053204,1617.39310652054,13789.636490798795,eth
5766.26063872327,4630.828923037418,1616.3397052615035,13757.571498900195,eth
5780.072260657751,4647.40324989157,1598.9858013685255,13891.046431101659,eth
5790.935364211949,4640.954086018692,1599.1874263239954,13991.199804742477,eth
5800.481341266005,4653.574186106579,1594.4337981147653,14048.906881332332,eth
5818.58385872709,4647.99427288632,1597.9854568529215,14125.733280969964,eth
5826.919082497535,4670.980794029178,1583.3620975385797,14115.151628818412,eth
5831.287392194139,4672.612915240852,1576.4065871307012,14057.891928195579,eth
5844.120551771247,4674.268148686938,1585.170963252669,14081.463903985701,eth
5853.642237439061,4678.605152462986,1573.8375147495647,14181.510916675628,eth
5866.579790871879,4686.683548514853,1570.915925721874,14183.30236082517,eth
5874.443738735641,4696.699946000725,1572.540143407363,14187.273531048251,eth
5888.150569393477,4703.858768650879,1574.5378344515207,14255.216293521244,eth
5902.904448812213,4694.272207426542,1567.844525438692,14331.242780673054,eth
5922.005175090829,4711.329422212104,1563.1297112920706,14483.321566063343,eth
5933.572634513709,4703.916662561813,1566.319906919562,14450.188065321574,eth
5942.925910072232,4714.157281429238,1559.723028688869,14515.02195256627,eth
5953.279609422637,4728.167134826592,1552.4511469671918,14513.42120500303,eth
5966.391469618007,4723.826617230088,1545.3695063670943,14463.875177978683,eth
5982.092742603199,4748.308571502958,1535.63739401746,14479.553103099122,eth
5992.255646864853,4740.4848802649685,1532.5259307181864,14629.179678291446,eth
6003.262229283067,4739.509934188538,1529.5357928399567,14646.043538539148,eth
6016.657027091193,4749.375601497315,1531.3828680206052,14675.622905231307,eth
6024.350338705324,4746.541805551579,1526.4160012665652,14649.119605322237,eth
6037.605288337651,4756.696358838786,1511.07838969227,14694.078414509477,eth
6047.669913008473,4744.536391743868,1525.021914806948,14850.991775256416,eth
6058.928416754977,4757.854392580035,1519.5766921043262,14811.486579958688,eth
6073.909575181923,4773.75514510116,1510.7228332770476,14933.620948278658,eth
6087.420577015217,4775.0241439120455,1511.7311524770735,15003.400154904568,eth
6094.822681614202,4787.015988079869,1511.9317828284175,15050.452160750561,eth
6101.0930476496305,4781.229699723997,1507.6865802925786,15098.019171246426,eth
6116.5010739473,4775.068362029407,1521.840673696813,15195.848559419897,eth
6130.383770275158,4781.283161100246,1504.2163441179403,15276.568445329236,eth
6145.867285327483,4808.929447716442,1519.244017990824,15418.42834610838,eth
6164.4402530924635,4803.147121032932,1514.7116962224873,15424.196903458196,eth
6179.2991124478895,4814.845421839303,1511.7821896897851,15357.585703556882,eth
6194.865058820425,4825.339416198617,1507.9550966897102,15520.991059931153,eth
6208.676542446621,4828.89778433237,1508.681882077193,15504.972680760675,eth
6219.469122130968,4829.558288294867,1497.8802866952165,15575.803977118469,eth
6234.159036859062,4854.557668535679,1498.1686826715036,15731.59886667744,eth
6243.7111773730285,4833.375017833235,1494.7154047352826,15732.342172008444,eth
6258.762589157843,4842.58777065488,1486.2407332208145,15741.580368553325,eth
6273.634889407319,4847.679516392469,1472.2498321013081,15720.172025223143,eth
6285.200334012243,4845.392027117014,1469.1715537057614,15900.202712742268,eth
6299.241582543596,4849.747853114657,1471.7093856146148,15818.554752054708,eth
6308.1284634347085,4846.773149699773,1456.760121970893,15851.355967743362,eth
6320.14520734107,4859.594621833593,1463.2791178986797,16102.269927250736,eth
6337.581842724643,4879.331848323189,1452.6970583766606,16101.078474023177,eth
6343.1442746145685,4864.837974508324,1459.217789223261,16064.254796214505,eth
6354.187726175974,4882.870877008316,1449.9014351291635,16183.677348826826,eth
6361.910046707104,4893.373908642696,1442.4154393068964,16084.734658266761,eth
6375.184510265743,4899.176437809274,1446.6059339001786,16044.390872652382,eth
6389.052898629578,4928.568737719135,1444.0480101019125,16136.764040438888,eth
6408.544663209188,4915.822586299234,1446.7500397949045,16299.009157644621,eth
6413.6446385524205,4914.536960232602,1442.0082476604985,16344.116390021842,eth
6425.297962085294,4923.7731501771905,1442.0313515313912,16425.6979250062,eth
6438.972951132303,4938.969624912461,1435.3943115097534,16428.97988100872,eth
6449.148361025033,4922.684556304504,1436.7250373567329,16443.64535659243,eth
6460.681908035074,4936.167737536625,1427.928066430886,16383.015254953792,eth
6477.8623859518,4928.085471189698,1436.2225559784058,16434.183886608498,eth
6494.857429861667,4936.730940427251,1433.3905528320015,16673.354397381896,eth
16.84600067138672,16.84600067138672,16.84600067138672,16.84600067138672,link
16.90891520875369,16.913361206707165,15.155585402662162,18.64105663259789,link
16.953549733721065,16.94078284577231,14.480843792032006,19.488297138017504,link
17.005060073983483,16.95695506719524,14.064674794100648,20.192952341990953,link
17.068825929853045,16.98836954495691,13.656479117092948,20.766248161708884,link
17.1284021875318,17.034120910501954,13.315510823244596,21.372578094905307,link
17.159323698923696,17.01111253083734,13.010652664823823,21.735600482939002,link
17.21794230259208,17.00785830528727,12.80617769401063,22.29059239923362,link
17.289711116318845,17.015795185114428,12.672535896566286,22.713451027102593,link
17.337626855203478,17.072356420357906,12.411434004745841,23.156951140888776,link
17.40041551709869,17.10253998000493,12.2557880831767,23.680950555849805,link
17.456550169251585,17.136377798643785,12.039969546042675,24.097973262376517,link
17.52058850339056,17.138768922880907,11.924340122709033,24.42436889075027,link
17.593171296249206,17.169869353706687,11.773892531441945,24.88047119938559,link
17.651975979055724,17.212250230176586,11.644747581129677,25.14265698744854,link
17.737494293558157,17.29338957384544,11.465782656893683,25.55268170456187,link
17.78375167355694,17.26626765086108,11.351687912407687,25.71115873235032,link
17.84623194909183,17.290732276604345,11.2291019314891,26.279312516448897,link
17.908835779790376,17.31380470502423,11.105079931244187,26.6630587260424,link
17.982886918421297,17.36761432652797,11.014800322262174,27.017462456297498,link
18.04116617062782,17.376528478043355,10.842051474107917,27.36624609762711,link
18.08452835144378,17.385979974397575,10.757690643283313,27.838022921223224,link
18.13346809373527,17.44724441262442,10.654929665816736,28.041070870617204,link
18.205003654158926,17.46192552416426,10.600068898505679,28.50959632273078,link
18.25394666796508,17.46483104565034,10.471517771014627,28.62418367720891,link
18.312420640174015,17.46437666139508,10.341107101286973,29.057880452815454,link
18.35172808295713,17.430286246533676,10.246801695536027,29.23930291533001,link
18.40720940292352,17.459056584726184,10.16450716053772,29.588368246633614,link
18.486151083031785,17.575975259489553,10.146713203707316,29.891424612107375,link
18.556099248813037,17.558517492615998,10.069361463404862,30.410377682984226,link
18.61440255505411,17.606769881964745,9.965210798926574,30.702845343027892,link
18.673965770232012,17.626457989323516,9.843779151532122,31.156954094856243,link
18.742391257100707,17.624780799077442,9.830147478486966,31.48160296935778,link
18.788652924770535,17.652037103341712,9.766291120310477,31.848539770146477,link
18.85099369465638,17.71698720456311,9.748698812484216,32.06593694691547,link
18.91102805109941,17.703339235624146,9.584854043245553,32.322671369945056,link
18.96136121909555,17.691233925286014,9.588801637477282,32.64118378152921,link
19.020806647559805,17.688635326839076,9.467920335122537,33.01042261035928,link
19.073781295516778,17.733545472860346,9.39023111840576,33.02481085330713,link
19.132397548748852,17.695595171460944,9.317685037160771,33.29312161638298,link
19.22872811289722,17.77647307199888,9.254744486954456,33.97201925713882,link
19.292970755582125,17.840395348948583,9.192182732272874,34.26653664660399,link
19.37331810491066,17.914235526985177,9.208358871207254,34.69779080147507,link
19.436798492526222,17.861557984011668,9.054535471544835,34.752014775057575,link
19.492867247702556,17.945757985284416,9.021740773202849,35.39276005292255,link
19.555327672722893,17.900404287811128,8.976370241001275,35.762790490910284,link
19.63716637853666,18.021360701748307,8.962048522671719,36.02247414688129,link
19.71660429724333,18.02748687554463,8.932244554906989,36.39050556586476,link
19.786638236441206,18.012295488800877,8.821067601632151,36.891930163812425,link
19.88163034975885,18.06433767903342,8.80851666631802,37.313306862200236,link
19.94920873755677,18.035304087601997,8.753316942592523,37.664281322455814,link
20.010939489772042,18.096588859399038,8.685891110168209,37.92126310565049,link
20.093147893681714,18.113571895383135,8.538716745434732,38.20713615564009,link
20.145856626656958,18.158376260122907,8.521129870975024,38.69338422381721,link
20.20289222967415,18.18818554599237,8.51187339220171,38.9730219449834,link
20.26951888893617,18.144361818858094,8.47286657317331,39.23211025388019,link
20.34539831473778,18.275346310042167,8.428005457202511,39.31661747139421,link
20.412975789850748,18.292041091255925,8.35469888011062,39.753500980635806,link
20.485232880540387,18.302963117119564,8.287799650431591,40.4253653660094,link
20.540177518242505,18.266741316571235,8.266786080814633,40.5290133959469,link
20.592678299648167,18.276098220133328,8.269173643481329,40.7553637286155,link
20.697767234723063,18.315897876842897,8.188292207799496,41.114728169068826,link
20.7502229309807,18.335798307753993,8.14449730482569,41.700168567815446,link
20.83138886129054,18.43820692032901,8.149875097799436,41.68956823221441,link
20.89820230430908,18.485023016996905,8.133773343358406,41.95130541987129,link
20.976004190747048,18.524930388832622,8.054758107740529,42.48725982426315,link
21.057062668790685,18.46124810013072,7.983710765683014,43.22264872417505,link
21.11867257256434,18.54420098966498,7.963123152959277,43.54005461558787,link
21.176480198815224,18.50226889345229,7.919248492453924,43.64932621859288,link
21.263610395515194,18.57425727195827,7.901012734437857,43.993786487242154,link
21.321584333429,18.648320762398455,7.825774030413329,44.29888850578443,link
21.40681233188253,18.597496820450516,7.8168929009968435,44.690744673222646,link
21.50215899258097,18.656546147339796,7.755401164524475,45.04526553724579,link
21.57320400255025,18.699840247807018,7.769943432126737,45.343562699804245,link
21.617101564943244,18.65997504298688,7.717851357988708,45.46835123246281,link
21.70135495512486,18.685304634154484,7.748537982507326,45.84322588274827,link
21.80282060140361,18.735734494528018,7.729134948358765,46.229037814081174,link
21.87882763077856,18.82125209465303,7.669914669965735,46.30286969721848,link
21.946283862007267,18.81258242492228,7.697151934904907,46.611612775924975,link
22.00610219264021,18.72758764601498,7.552385131758295,47.01745937648703,link
22.110772407174526,18.77526843613169,7.489438474969532,47.61809904225276,link
22.181219625502315,18.80281492813969,7.447757342816507,48.07711923444354,link
22.26275288464638,18.82634107808076,7.385185451959425,48.29070936543677,link
22.30423875310577,18.867384642325632,7.38870426610912,48.68686133563862,link
22.371299569820827,18.935951502439544,7.345971785820929,49.19961795578823,link
22.430507585537153,18.877075956575393,7.305905205357014,49.36324631260208,link
22.53308989641692,18.91089500585763,7.2386914007252665,50.025056246457254,link
22.605942555882912,18.951452750265045,7.244033262576155,50.72844850471543,link
22.693532667945725,19.018117053656958,7.253818745241305,50.852629420934626,link
22.789919849773405,19.155567091240428,7.165040493348948,51.42584411287385,link
22.84884444448869,19.119015428398086,7.177165075422882,51.642439551023664,link
22.907586220387333,19.14469952593601,7.164020854042286,52.17906021123414,link
22.99689538820478,19.10559115390914,7.086364210038049,52.824936185060714,link
23.06686152876307,19.207552714367417,7.030343972091969,52.58499468884257,link
23.14283958813576,19.195649540861766,6.998074256978404,53.018532170687585,link
23.213420110953624,19.2283685711678,6.94405518560637,53.25732124078411,link
23.297699024288793,19.278159739450228,6.970918367438838,53.38203314888905,link
23.402355908327642,19.363808589565373,6.898777671740276,53.95325597085972,link
23.499601528175013,19.366129077941274,6.889489561351835,54.29370372904986,link
23.56625395996007,19.351376290104593,6.860914025706702,54.43225237376896,link
23.598588096878068,19.403616890762873,6.908539385977881,55.33704172379479,link
23.692268184483865,19.323716440540437,6.848841946683941,55.62523140168417,link
23.762416070026937,19.355436443896473,6.858200609701237,56.10943962168293,link
23.835261714692667,19.407031054641138,6.7939343515172075,55.98607408488075,link
23.913611534706828,19.375619336663096,6.787210733476525,56.34536126917078,link
24.005263694557723,19.366809564766356,6.770324429546844,56.744423127567494,link
24.07676083874646,19.398117721797774,6.734750140680466,57.54737853671925,link
24.16574921089985,19.417726214981432,6.637798044082154,57.61506448393142,link
24.271390773947367,19.482422176369035,6.611996109087557,58.07980223604837,link
24.356892966331444,19.51709190238052,6.574011479875905,58.53120184001845,link
24.44374465543192,19.56521057197118,6.580363104847665,58.482000480480465,link
24.49160124156299,19.626998386855146,6.527693754702605,58.9360242770163,link
24.57359423398615,19.696748427333237,6.522846309965555,59.117966268395,link
24.67881798812949,19.708469873256,6.501340310059293,59.798555081362124,link
24.750903610383112,19.652154488759187,6.538444598317106,60.13721359168621,link
24.829893822554588,19.72151852359838,6.475234516902087,60.612141722014805,link
24.90492548950751,19.727143384222984,6.53403048968597,60.881070916965406,link
24.979345034066785,19.789889580144497,6.459205312246661,60.85140846313839,link
25.079110960868157,19.809795682507435,6.500918631495966,61.05804269565203,link
25.189080108937848,19.875791926368354,6.450906386275697,62.21036098345923,link
25.261894559866477,19.839049034673238,6.444318523110258,62.13191808320051,link
25.34571362802776,19.898847795950523,6.390731959575096,62.16024683908605,link
25.44743230794761,20.091257543172503,6.369095415651345,62.8529854389415,link
25.535209243578407,20.072034505519596,6.414739730193838,63.265594733742184,link
25.637423375013096,20.080510780827776,6.413077253717221,63.32695984416387,link
25.72400938090071,20.045028047025852,6.35004798941394,63.993627630534455,link
25.815320713469713,20.192427185092043,6.350209386841463,63.4327653141876,link
25.90750974939117,20.139663639965402,6.279639214322703,64.50586572047291,link
25.968912908534328,20.15047960004405,6.287698194336582,64.69977993373642,link
26.061987857342217,20.17719565570349,6.236996909111838,65.19189195176675,link
26.14704670358188,20.235832171598723,6.214810816447732,65.54101634105947,link
26.21923392700687,20.25052993236453,6.163545642859223,66.36658682615963,link
26.342780711645126,20.205182383804114,6.1855131515150426,67.0815331496005,link
26.44099980870444,20.196091923017573,6.164794441939054,67.80700379553677,link
26.528437942765954,20.238691478918327,6.167525882311396,67.41648146933835,link
26.594500592242255,20.168664100508373,6.159947482912833,67.53811926685077,link
26.66908294977402,20.22444939635553,6.1092493999577195,67.67085771473955,link
26.757654994759687,20.182226568112398,6.10003098870716,68.32458988514026,link
26.865307341067005,20.21795399118844,6.084870013786377,69.09754969832512,link
26.958223803858807,20.221859209021684,6.087797836124426,69.47546814777697,link
27.069197428257908,20.29321801877282,6.0559397928309,69.96202086250219,link
27.14094659719615,20.39129619327956,5.989911485666298,70.33462081928458,link
27.242618913532304,20.426174331469085,6.015865576088867,71.05399788985025,link
27.313980411520088,20.44486692302466,6.041358163076936,71.32150180098401,link
27.37982270299135,20.377831330765424,6.032258586721068,71.62500631663255,link
27.459450773702613,20.415738657777023,5.9894057044887115,72.61980973401262,link
27.541324643036653,20.379220074188503,6.012955093670494,72.38663890374154,link
27.62460461042478,20.519618193727794,5.919532914190903,73.72854166559972,link
27.710840453759115,20.51831719120095,5.904663116948958,73.24561053873472,link
27.826846131763688,20.5481070688559,5.892768048629993,73.54201992749597,link
27.93308539535702,20.553739440659925,5.904287752069662,74.59848802281542,link
28.002999077095126,20.650479796113668,5.903081704845036,74.6078509593129,link
28.12642911817258,20.769943935740326,5.812596666681808,75.18992944546034,link
28.244065811539052,20.783415800415202,5.755206827097752,75.14812415577292,link
28.303042328677403,20.670363060971116,5.74484035912454,75.99308440927497,link
28.434032228935852,20.717987550302823,5.702465451529755,76.25038219350978,link
28.54337272379153,20.80069419484913,5.682648338133429,77.10169558111896,link
28.65345660961002,20.756788204581177,5.6565231522578605,77.75729445235005,link
28.719696298367797,20.72669806928707,5.630932267332236,78.31099817504519,link
28.858073637851035,20.834894594955657,5.650268961607679,78.41043517441686,link
28.9545014071697,20.893911549812813,5.582449310891818,78.2547873085633,link
29.030884499741845,20.816371097448375,5.573493795461701,78.9802388103457,link
29.12432898004817,20.962438167651776,5.555086955795534,79.79084239281505,link
29.197786577533204,21.012346542325695,5.5431928402993,80.06793479750105,link
29.30041158084001,21.155874098849793,5.587446572101802,80.64781976244767,link
29.413617751864308,21.162791003967364,5.542602837636079,80.42631498341485,link
29.535920307384526,21.324390576091584,5.541050043525972,80.27288736554492,link
29.62184771060439,21.289652856432333,5.5749321309488025,80.4640852811067,link
29.718062432278266,21.325746213474265,5.536002093107258,81.50400827347919,link
29.831642872855475,21.363378959362137,5.469914825655846,81.70346870669503,link
29.890302962610992,21.398158391443147,5.515531140973467,82.96895376059422,link
29.96740872509214,21.357361237150094,5.443722035629127,83.96532627043423,link
30.055121713087523,21.445122090902824,5.4328570453847735,84.60659239067394,link
30.13320434293257,21.602209296461055,5.371967178755747,84.00704780653946,link
30.259685394945055,21.431223558644973,5.401994143964559,85.03276018674744,link
30.432624355443277,21.495287257714597,5.473537919352108,86.30883276977599,link
30.576790880819463,21.47790439589037,5.477091424414376,86.4470713126483,link
30.68147474775677,21.537380575254893,5.4503797929824485,86.69460910542232,link
30.818591384254006,21.678510639349398,5.457962787692454,86.97842137085334,link
30.91971290446213,21.662513539699383,5.403519258731251,87.23677686952614,link
31.025326008924516,21.71177669708171,5.370789356453986,88.41760366002008,link
31.126711665097968,21.70896628875733,5.360667442113793,88.10791577222751,link
31.252756094471703,21.747980664092218,5.344779318027502,89.50364027704417,link
31.392659871356976,21.829741374509176,5.397639951062826,90.8311973623967,link
31.51455919983849,21.63674000438953,5.364026461053817,91.33273140186996,link
31.61561776051889,21.686206457351755,5.359354866408056,91.6713979513274,link
31.710494789161363,21.68740561714673,5.315366710330544,91.56028061866523,link
31.816064882518724,21.778047507276106,5.286150790594353,91.5159854826757,link
31.93803811090588,21.850911511989224,5.295161113125555,92.63688756194104,link
32.086376325893795,21.96988744552737,5.313022060874424,92.01531536786126,link
32.16134448211577,21.94119895271713,5.282762498062705,92.96561740651761,link
32.220808569199626,21.950317358639797,5.245077068084222,93.3203280345741,link
32.35878047621966,22.030181080429763,5.232087676426385,93.58639383441175,link
32.48011077099245,22.072631940499715,5.205655878683881,94.3682334490396,link
32.605076206871146,21.912921358719068,5.182264122416058,94.50579594936296,link
32.718767520970644,21.970178626312887,5.1615289447930035,95.94012151202381,link
32.86891397751256,21.99268573608047,5.107588137641246,96.73181089908245,link
32.980140583008506,22.23019103154848,5.1351714375052975,96.7649772237275,link
33.08775168853165,22.146035717172605,5.095974815988234,97.33612812513351,link
33.167113644945516,22.119392320598656,5.1044844244016545,97.00135014942828,link
33.27558942315219,22.185736826896402,5.068978202821194,97.84259888233481,link
33.38262872581515,22.261706254115452,5.0724639149264705,98.06816632346211,link
33.5254440848444,22.305370524667225,5.071387406724994,99.13680106356031,link
33.62219834856212,22.39263329294871,5.031249764823952,99.33078379120651,link
33.73389746516053,22.535341983073437,5.033968903905961,99.7894615920358,link
33.83584025565314,22.566652822465073,5.015876919692916,100.23732562746635,link
33.91017752851789,22.6567782921207,4.988556031437855,101.1002279904178,link
34.02822051183635,22.676224501476145,4.950934604465013,101.93203755961027,link
34.09681610604969,22.54676420311784,4.964019450859566,102.92041504124282,link
34.17541699106091,22.49599678315045,4.950648601837548,101.94343110299317,link
34.27206196423605,22.518074146644118,4.984186800685731,101.7065091603903,link
34.4010260202765,22.696774506547122,4.965893593758103,102.80543325424584,link
34.579675593678616,22.745290569151315,4.964108604408228,103.8777228370443,link
34.70203471188499,22.72063081469424,4.919067292509338,104.08307491270858,link
34.79757288047669,22.79749112662971,4.960930055355655,106.01343995388238,link
34.991950225547136,22.777880458532586,4.952988037665175,105.55936271556367,link
35.130107227195424,22.845249848343663,4.881920220562133,106.90861188334402,link
35.25896134325818,22.764502385448946,4.922965671739443,107.00974295649765,link
35.35943410277555,22.807933247838456,4.879839395069521,106.53447953571111,link
35.49553644611636,22.791944945979587,4.899624275087841,105.39774460671356,link
35.56436440621702,22.762321769693997,4.887250242606485,106.62346245571744,link
35.68305254471001,22.71945195590773,4.870363286453293,107.1836798176359,link
35.754765200591265,22.863980558523703,4.832242555974738,107.51486156614723,link
35.88830212362151,22.833810646029615,4.84452289934498,108.92715878352601,link
36.05394739092819,22.920677722758555,4.851660511647641,109.13621059291948,link
36.17992734253421,22.93755261442648,4.842898442472698,109.54061784502922,link
36.333380907975844,23.094693066801348,4.804451545410973,109.76998982838147,link
36.43210585976205,23.16545769472219,4.792155829437427,109.38067669218117,link
36.5674311553241,23.20288427698815,4.755929681884187,110.49647487808738,link
36.62495225292009,23.314923764267576,4.740917878967779,111.72064824232811,link
36.75938174311022,23.271757663317373,4.765164810141331,111.8049933329245,link
36.87412900482196,23.373609327159453,4.725350532843158,111.19913430642875,link
37.05833786793837,23.302332020090635,4.721476514650186,112.53895646104128,link
37.12208336930884,23.34574320457886,4.760066627469205,111.97972396648575,link
37.26743356498789,23.39922696449502,4.720995698925875,112.06413775303176,link
37.37517732752107,23.449264443632515,4.646380580038327,112.76386594781334,link
37.57955580867855,23.44712695717328,4.682393999496147,113.35132417443991,link
37.72269567430628,23.57410070722188,4.682605734242101,113.9125254629447,link
37.76941220793985,23.608466660647686,4.644446546011921,114.61336083123602,link
37.953862054398094,23.60478254194633,4.6381248615748225,114.56770737414524,link
38.087307616632216,23.647480454788266,4.631062496675918,115.25169218028097,link
38.20247968570199,23.714036633351103,4.6200623232668665,115.92115306286821,link
38.35815911420569,23.79446705150265,4.577077246567695,115.3265398904949,link
38.564859357941586,23.765940891695564,4.557213098121438,116.5001211937829,link
38.63234437884361,23.771450579441897,4.557363606857345,116.13696400975505,link
38.76626341523486,23.831350018703482,4.569460658136203,117.9021818996393,link
38.90932899310576,23.81539151802149,4.544453005255869,118.51869390102655,link
39.081243804809915,23.9292143227255,4.564515897377309,119.64669901314261,link
39.206914026378996,23.93790039916521,4.50699100564318,120.42521004294582,link
39.27264986789014,24.066087622043526,4.508274775663216,120.17765418011946,link
39.331032768424684,23.901411049568004,4.445345253822475,120.0252357828082,link
39.421636931798496,23.943614412921193,4.496913124626962,120.7800148082111,link
39.539967101441,23.959323424995624,4.491775393525781,121.13731663749775,link
39.64033409318347,24.03377367435158,4.443908716720099,121.57218443617586,link
39.7643697104514,24.16651190608885,4.518717580879854,123.25162903736366,link
39.94547378821657,24.176769583956485,4.447066785873505,124.48767123018332,link
40.15414785032013,24.190661948134636,4.435977521178637,124.54015421524907,link
