d,target_reg,ret_hat,direction_hat
2019-12-15,-3.219,-2.250600000000014,-1
2019-12-16,-3.973,-2.2920039999999884,-1
2019-12-18,-1.901,-1.3075659999999967,-1
2019-12-20,-0.611,-0.0023460000000000993,-1
2019-12-22,-2.108,-1.1678099999999974,-1
2019-12-23,-1.176,-0.7985059999999948,-1
2019-12-24,-0.614,-0.48195400000000166,-1
2019-12-25,0.048,-0.00642000000000027,-1
2019-12-29,-2.194,-1.4877879999999943,-1
2019-12-30,-0.858,-0.3622040000000016,-1
2019-12-31,0.045,-0.007929999999999162,-1
2020-01-01,-3.121,-2.209883999999997,-1
2020-01-07,-0.939,-0.6419580000000006,-1
2020-01-08,-3.01,-1.716523999999996,-1
2020-01-10,-1.203,-0.7606379999999965,-1
2020-01-12,-0.522,-0.22571000000000171,-1
2020-01-14,-0.212,-0.011316000000001233,-1
2020-01-15,-1.053,-0.6597639999999981,-1
2020-01-18,-2.697,-1.5535119999999993,-1
2020-01-19,-0.588,-0.24381199999999884,-1
2020-01-21,-0.95,-0.7067999999999963,-1
2020-01-22,-3.255,-1.8533419999999967,-1
2020-01-24,-0.933,-0.4152379999999987,-1
2020-01-30,-1.595,-0.6634620000000041,-1
2020-02-01,-0.453,-0.2064420000000012,-1
2020-02-02,-0.638,-0.2659460000000014,-1
2020-02-03,-1.274,-0.7719760000000002,-1
2020-02-09,-2.746,-1.4607119999999933,-1
2020-02-12,-1.203,-0.966233999999993,-1
2020-02-14,-4.342,-2.8685460000000145,-1
2020-02-16,-2.703,-1.9002019999999886,-1
2020-02-18,-5.486,-3.553842000000024,-1
2020-02-19,-0.228,-0.13800200000000037,-1
2020-02-21,-0.274,-0.23878400000000075,-1
2020-02-23,-3.257,-2.1378699999999884,-1
2020-02-24,-3.148,-2.1480260000000087,-1
2020-02-25,-5.837,-4.017701999999993,-1
2020-02-26,-0.226,-0.12754399999999985,-1
2020-02-27,-0.324,-0.310576000000003,-1
2020-02-28,-1.926,-1.1219919999999974,-1
2020-02-29,-0.47,-0.23748599999999973,-1
2020-03-02,-1.543,-0.7310700000000029,-1
2020-03-03,-0.142,-0.05534999999999988,-1
2020-03-06,-2.72,-1.8597640000000137,-1
2020-03-07,-8.863,-5.644611999999982,-1
2020-03-08,-2.629,-1.9777640000000092,-1
2020-03-10,0.372,-0.10635800000000004,-1
2020-03-11,-37.535,-22.77040599999993,-1
2020-03-13,-8.574,-4.213802000000013,-1
2020-03-15,-6.451,-2.560336000000009,-1
2020-03-21,-5.591,-2.6268279999999886,-1
2020-03-24,-1.256,-0.6589139999999978,-1
2020-03-26,-3.904,-2.4608579999999987,-1
2020-03-27,-3.99,-2.5368040000000036,-1
2020-03-28,-5.247,-2.738694000000002,-1
2020-03-30,-0.07,-0.007954000000000159,-1
2020-04-02,-0.601,-0.17471999999999963,-1
2020-04-04,-1.008,-0.5008500000000036,-1
2020-04-06,-1.515,-0.4636619999999952,-1
2020-04-08,-0.985,-0.5261660000000045,-1
2020-04-09,-6.024,-3.914503999999966,-1
2020-04-12,-1.649,-0.9475800000000004,-1
2020-04-14,-3.637,-2.182905999999982,-1
2020-04-16,-0.651,-0.37883000000000155,-1
2020-04-18,-1.55,-0.7607460000000047,-1
2020-04-19,-4.153,-2.8558120000000105,-1
2020-04-29,-1.249,-0.5015819999999984,-1
2020-05-02,-0.897,-0.3609139999999987,-1
2020-05-07,-1.345,-0.7736840000000056,-1
2020-05-08,-2.86,-1.9984560000000082,-1
2020-05-09,-9.004,-5.49162999999997,-1
2020-05-10,-1.416,-1.0837920000000003,-1
2020-05-14,-4.84,-3.549947999999983,-1
2020-05-19,-2.445,-1.4274960000000092,-1
2020-05-20,-4.696,-3.2480879999999854,-1
2020-05-23,-4.11,-2.483769999999994,-1
2020-05-25,-0.831,-0.4197639999999981,-1
2020-05-28,-1.42,-0.6096899999999981,-1
2020-05-30,-2.659,-1.522365999999996,-1
2020-06-01,-6.734,-4.341285999999974,-1
2020-06-04,-1.747,-1.213440000000001,-1
2020-06-08,0.103,-0.07158399999999972,-1
2020-06-10,-6.179,-3.772436000000019,-1
2020-06-12,0.055,-0.010208000000000036,-1
2020-06-13,-1.251,-0.7256859999999974,-1
2020-06-16,-0.75,-0.40617800000000015,-1
2020-06-17,-0.621,-0.5052260000000012,-1
2020-06-18,-1.108,-0.7307040000000021,-1
2020-06-20,-0.775,-0.38251000000000246,-1
2020-06-22,-0.753,-0.6281979999999951,-1
2020-06-23,-3.317,-2.2596260000000052,-1
2020-06-24,-0.493,-0.5943699999999971,-1
2020-06-25,-0.948,-0.6130419999999992,-1
2020-06-26,-1.717,-1.0885039999999961,-1
2020-06-29,-0.439,-0.01957200000000007,-1
2020-07-01,-1.59,-1.213495999999998,-1
2020-07-02,-0.305,-0.1254939999999999,-1
2020-07-04,-0.511,-0.07330600000000004,-1
2020-07-06,-0.929,-0.5136300000000008,-1
2020-07-08,-2.152,-1.4230740000000024,-1
2020-07-10,-0.517,-0.2641039999999992,-1
2020-07-12,-0.565,-0.3056019999999987,-1
2020-07-14,-0.687,-0.5825420000000037,-1
2020-07-15,-0.697,-0.5451260000000016,-1
2020-07-19,-0.56,-0.2742260000000012,-1
2020-07-23,-0.635,-0.25477200000000116,-1
2020-07-27,-0.922,-0.44796799999999853,-1
2020-08-01,-5.964,-3.3564239999999987,-1
2020-08-06,-1.447,-0.6305740000000013,-1
2020-08-08,-0.532,-0.4129300000000013,-1
2020-08-10,-4.025,-2.5270860000000055,-1
2020-08-17,-2.623,-1.7121220000000106,-1
2020-08-18,-2.133,-1.1794079999999987,-1
2020-08-20,-2.889,-1.6080280000000062,-1
2020-08-22,-0.143,-0.16353000000000015,-1
2020-08-24,-3.508,-2.4505360000000143,-1
2020-08-26,-1.372,-0.6887980000000056,-1
2020-08-28,-0.322,-0.1015960000000001,-1
2020-08-30,-0.176,-0.059369999999999236,-1
2020-09-01,-4.644,-2.870604000000004,-1
2020-09-02,-10.101,-6.279432000000048,-1
2020-09-04,-3.278,-1.8967240000000078,-1
2020-09-07,-2.5,-1.7220820000000008,-1
2020-09-12,-1.097,-0.4869340000000026,-1
2020-09-16,-0.292,-0.12567200000000073,-1
2020-09-19,-1.378,-0.9923259999999944,-1
2020-09-20,-4.265,-2.536186000000007,-1
2020-09-22,-2.724,-1.6179040000000078,-1
2020-09-24,-0.516,-0.1964960000000003,-1
2020-09-27,-0.292,-0.2029160000000005,-1
2020-09-29,-0.635,-0.4410839999999986,-1
2020-09-30,-1.539,-1.0894119999999936,-1
2020-10-01,-0.344,-0.31024999999999786,-1
2020-10-02,-0.136,-0.09575400000000106,-1
